id,paragraph,tokens
39,"“‘We often talked of you during the winter, Hans,’ said the Miller, ‘and wondered how you were getting on.’",talk winter say wonder get 
40,"“‘That was kind of you,’ said Hans; ‘I was half afraid you had forgotten me.’",kind say afraid forget 
41,"“‘Hans, I am surprised at you,’ said the Miller; ‘friendship never forgets.  That is the wonderful thing about it, but I am afraid you don’t understand the poetry of life.  How lovely your primroses are looking, by-the-bye!”",surprise say friendship forget wonderful thing afraid understand poetry life lovely primrose look bye 
42,"“‘They are certainly very lovely,’ said Hans, ‘and it is a most lucky thing for me that I have so many.  I am going to bring them into the market and sell them to the Burgomaster’s daughter, and buy back my wheelbarrow with the money.’",lovely say lucky thing have many go bring market sell daughter buy wheelbarrow money 
43,“‘Buy back your wheelbarrow?  You don’t mean to say you have sold it? What a very stupid thing to do!’,buy wheelbarrow mean say sell stupid thing do 
44,"“‘Well, the fact is,’ said Hans, ‘that I was obliged to.  You see the winter was a very bad time for me, and I really had no money at all to buy bread with.  So I first sold the silver buttons off my Sunday coat, and then I sold my silver chain, and then I sold my big pipe, and at last I sold my wheelbarrow.  But I am going to buy them all back again now.’",fact say oblige see winter bad time have money buy bread sell silver button coat sell silver chain sell big pipe last sell wheelbarrow go buy 
45,"“‘Hans,’ said the Miller, ‘I will give you my wheelbarrow.  It is not in very good repair; indeed, one side is gone, and there is something wrong with the wheel-spokes; but in spite of that I will give it to you.  I know it is very generous of me, and a great many people would think me extremely foolish for parting with it, but I am not like the rest of the world.  I think that generosity is the essence of friendship, and, besides, I have got a new wheelbarrow for myself.  Yes, you may set your mind at ease, I will give you my wheelbarrow.’",say give wheelbarrow good repair side gone be wrong wheel spoke spite give know generous great many person think foolish part rest world think generosity essence friendship get new wheelbarrow set mind ease give wheelbarrow 
46,"“‘Well, really, that is generous of you,’ said little Hans, and his funny round face glowed all over with pleasure.  ‘I can easily put it in repair, as I have a plank of wood in the house.’",generous say little funny round face glow pleasure put repair have plank wood house 
47,"“‘A plank of wood!’ said the Miller; ‘why, that is just what I want for the roof of my barn.  There is a very large hole in it, and the corn will all get damp if I don’t stop it up.  How lucky you mentioned it!  It is quite remarkable how one good action always breeds another.  I have given you my wheelbarrow, and now you are going to give me your plank.  Of course, the wheelbarrow is worth far more than the plank, but true, friendship never notices things like that.  Pray get it at once, and I will set to work at my barn this very day.’",plank wood say want roof barn be large hole corn get damp stop lucky mention remarkable good action breed give wheelbarrow go give plank course wheelbarrow worth more plank true friendship notice thing pray get set work barn very day 
48,"“‘Certainly,’ cried little Hans, and he ran into the shed and dragged the plank out.",cry little run shed drag plank 
49,"“‘It is not a very big plank,’ said the Miller, looking at it, ‘and I am afraid that after I have mended my barn-roof there won’t be any left for you to mend the wheelbarrow with; but, of course, that is not my fault. And now, as I have given you my wheelbarrow, I am sure you would like to give me some flowers in return.  Here is the basket, and mind you fill it quite full.’",big plank say look afraid mend barn roof left mend wheelbarrow course fault give wheelbarrow sure like give flower return basket mind fill full 
50,"“‘Quite full?’ said little Hans, rather sorrowfully, for it was really a very big basket, and he knew that if he filled it he would have no flowers left for the market and he was very anxious to get his silver buttons back.",full say little big basket know fill have flower leave market anxious get silver button 
51,"“‘Well, really,’ answered the Miller, ‘as I have given you my wheelbarrow, I don’t think that it is much to ask you for a few flowers. I may be wrong, but I should have thought that friendship, true friendship, was quite free from selfishness of any kind.’",answer give wheelbarrow think much ask few flower wrong think friendship true friendship free selfishness kind 
52,"“‘My dear friend, my best friend,’ cried little Hans, ‘you are welcome to all the flowers in my garden.  I would much sooner have your good opinion than my silver buttons, any day’; and he ran and plucked all his pretty primroses, and filled the Miller’s basket.",dear friend good friend cry little welcome flower garden have good opinion silver button day run pluck pretty primrose fill basket 
53,"“‘Good-bye, little Hans,’ said the Miller, as he went up the hill with the plank on his shoulder, and the big basket in his hand.",good little say go hill plank shoulder big basket hand 
54,"“‘Good-bye,’ said little Hans, and he began to dig away quite merrily, he was so pleased about the wheelbarrow.",good say little begin dig pleased wheelbarrow 
55,"“The next day he was nailing up some honeysuckle against the porch, when he heard the Miller’s voice calling to him from the road.  So he jumped off the ladder, and ran down the garden, and looked over the wall.",next day nail honeysuckle porch hear voice call road jump ladder run garden look wall 
56,“There was the Miller with a large sack of flour on his back.,be large sack flour back 
57,"“‘Dear little Hans,’ said the Miller, ‘would you mind carrying this sack of flour for me to market?’",dear little say mind carry sack flour market 
58,"“‘Oh, I am so sorry,’ said Hans, ‘but I am really very busy to-day.  I have got all my creepers to nail up, and all my flowers to water, and all my grass to roll.’",sorry say busy day get creeper nail flower water grass roll 
59,"“‘Well, really,’ said the Miller, ‘I think that, considering that I am going to give you my wheelbarrow, it is rather unfriendly of you to refuse.’",say think consider go give wheelbarrow unfriendly refuse 
60,"“‘Oh, don’t say that,’ cried little Hans, ‘I wouldn’t be unfriendly for the whole world’; and he ran in for his cap, and trudged off with the big sack on his shoulders.",say cry little unfriendly whole world run cap trudge big sack shoulder 
61,"“It was a very hot day, and the road was terribly dusty, and before Hans had reached the sixth milestone he was so tired that he had to sit down and rest.  However, he went on bravely, and as last he reached the market.  After he had waited there some time, he sold the sack of flour for a very good price, and then he returned home at once, for he was afraid that if he stopped too late he might meet some robbers on the way.",hot day road dusty reach sixth milestone tired have sit rest go last reach market wait time sell sack flour good price return afraid stop late meet robber way 
62,"“‘It has certainly been a hard day,’ said little Hans to himself as he was going to bed, ‘but I am glad I did not refuse the Miller, for he is my best friend, and, besides, he is going to give me his wheelbarrow.’",hard day say little go bed glad refuse good friend go give wheelbarrow 
63,"“Early the next morning the Miller came down to get the money for his sack of flour, but little Hans was so tired that he was still in bed.",next morning come get money sack flour little tired bed 
64,"“‘Upon my word,’ said the Miller, ‘you are very lazy.  Really, considering that I am going to give you my wheelbarrow, I think you might work harder.  Idleness is a great sin, and I certainly don’t like any of my friends to be idle or sluggish.  You must not mind my speaking quite plainly to you.  Of course I should not dream of doing so if I were not your friend.  But what is the good of friendship if one cannot say exactly what one means?  Anybody can say charming things and try to please and to flatter, but a true friend always says unpleasant things, and does not mind giving pain.  Indeed, if he is a really true friend he prefers it, for he knows that then he is doing good.’",word say lazy consider go give wheelbarrow think work hard great sin like friend idle sluggish mind speak course dream do friend good friendship say mean say charming thing try please flatter true friend say unpleasant thing mind give pain true friend prefer know do good 
65,"“‘I am very sorry,’ said little Hans, rubbing his eyes and pulling off his night-cap, ‘but I was so tired that I thought I would lie in bed for a little time, and listen to the birds singing.  Do you know that I always work better after hearing the birds sing?’",sorry say little rub eye pull night cap tired think lie bed little time listen bird sing know work good hear bird sing 
66,"“‘Well, I am glad of that,’ said the Miller, clapping little Hans on the back, ‘for I want you to come up to the mill as soon as you are dressed, and mend my barn-roof for me.’",glad say clap little back want come mill dress mend barn roof 
67,"“Poor little Hans was very anxious to go and work in his garden, for his flowers had not been watered for two days, but he did not like to refuse the Miller, as he was such a good friend to him.",poor little anxious go work garden flower water day like refuse good friend 
68,“‘Do you think it would be unfriendly of me if I said I was busy?’ he inquired in a shy and timid voice.,think unfriendly say busy inquire shy timid voice 
69,"“‘Well, really,’ answered the Miller, ‘I do not think it is much to ask of you, considering that I am going to give you my wheelbarrow; but of course if you refuse I will go and do it myself.’",answer think much ask consider go give wheelbarrow course refuse go do 
70,"“‘Oh! on no account,’ cried little Hans and he jumped out of bed, and dressed himself, and went up to the barn.",account cry little jump bed dress go barn 
71,"“He worked there all day long, till sunset, and at sunset the Miller came to see how he was getting on.",work day sunset sunset come see get 
72,"“‘Have you mended the hole in the roof yet, little Hans?’ cried the Miller in a cheery voice.",mend hole roof little cry cheery voice 
73,"“‘It is quite mended,’ answered little Hans, coming down the ladder.",mend answer little come ladder 
74,"“‘Ah!’ said the Miller, ‘there is no work so delightful as the work one does for others.’",say be work delightful work one do other 
75,"“‘It is certainly a great privilege to hear you talk,’ answered little Hans, sitting down, and wiping his forehead, ‘a very great privilege. But I am afraid I shall never have such beautiful ideas as you have.’",great privilege hear talk answer little sit wipe forehead great privilege afraid have such beautiful idea have 
76,"“‘Oh! they will come to you,’ said the Miller, ‘but you must take more pains.  At present you have only the practice of friendship; some day you will have the theory also.’",come say take more pain present have practice friendship day have theory 
77,“‘Do you really think I shall?’ asked little Hans.,think ask little 
78,"“‘I have no doubt of it,’ answered the Miller, ‘but now that you have mended the roof, you had better go home and rest, for I want you to drive my sheep to the mountain to-morrow.’",have doubt answer mend roof have good go rest want drive sheep mountain 
79,"“Poor little Hans was afraid to say anything to this, and early the next morning the Miller brought his sheep round to the cottage, and Hans started off with them to the mountain.  It took him the whole day to get there and back; and when he returned he was so tired that he went off to sleep in his chair, and did not wake up till it was broad daylight.",poor little afraid say next morning bring sheep cottage start mountain take whole day get return tired go sleep chair wake broad daylight 
80,"“‘What a delightful time I shall have in my garden,’ he said, and he went to work at once.",delightful time have garden say go work 
81,"“But somehow he was never able to look after his flowers at all, for his friend the Miller was always coming round and sending him off on long errands, or getting him to help at the mill.  Little Hans was very much distressed at times, as he was afraid his flowers would think he had forgotten them, but he consoled himself by the reflection that the Miller was his best friend.  ‘Besides,’ he used to say, ‘he is going to give me his wheelbarrow, and that is an act of pure generosity.’",able look flower friend come send long errand get help mill little distressed time afraid flower think forget console reflection good friend use say go give wheelbarrow act pure generosity 
82,"“So little Hans worked away for the Miller, and the Miller said all kinds of beautiful things about friendship, which Hans took down in a note-book, and used to read over at night, for he was a very good scholar.",little work say kind beautiful thing friendship take note book use read night good scholar 
83,"“Now it happened that one evening little Hans was sitting by his fireside when a loud rap came at the door.  It was a very wild night, and the wind was blowing and roaring round the house so terribly that at first he thought it was merely the storm.  But a second rap came, and then a third, louder than any of the others.",happen evening little sit fireside loud rap come door wild night wind blow roar house think storm second rap come third louder other 
84,"“‘It is some poor traveller,’ said little Hans to himself, and he ran to the door.",poor traveller say little run door 
85,“There stood the Miller with a lantern in one hand and a big stick in the other.,stand lantern hand big stick other 
86,"“‘Dear little Hans,’ cried the Miller, ‘I am in great trouble.  My little boy has fallen off a ladder and hurt himself, and I am going for the Doctor.  But he lives so far away, and it is such a bad night, that it has just occurred to me that it would be much better if you went instead of me.  You know I am going to give you my wheelbarrow, and so, it is only fair that you should do something for me in return.’",dear little cry great trouble little boy fall ladder hurt go live bad night occur good go know go give wheelbarrow fair do return 
87,"“‘Certainly,’ cried little Hans, ‘I take it quite as a compliment your coming to me, and I will start off at once.  But you must lend me your lantern, as the night is so dark that I am afraid I might fall into the ditch.’",cry little take compliment come start lend lantern night dark afraid fall ditch 
88,"“‘I am very sorry,’ answered the Miller, ‘but it is my new lantern, and it would be a great loss to me if anything happened to it.’",sorry answer new lantern great loss happen 
89,"“‘Well, never mind, I will do without it,’ cried little Hans, and he took down his great fur coat, and his warm scarlet cap, and tied a muffler round his throat, and started off.",mind do cry little take great fur coat warm scarlet cap tie muffler throat start 
90,"“What a dreadful storm it was!  The night was so black that little Hans could hardly see, and the wind was so strong that he could scarcely stand.  However, he was very courageous, and after he had been walking about three hours, he arrived at the Doctor’s house, and knocked at the door.",dreadful storm night black little see wind strong stand courageous walk hour arrive house knock door 
91,"“‘Who is there?’ cried the Doctor, putting his head out of his bedroom window.",cry put head bedroom window 
92,"“‘Little Hans, Doctor.’",little 
93,"“’What do you want, little Hans?’",want little 
94,"“‘The Miller’s son has fallen from a ladder, and has hurt himself, and the Miller wants you to come at once.’",son fall ladder hurt want come 
95,"“‘All right!’ said the Doctor; and he ordered his horse, and his big boots, and his lantern, and came downstairs, and rode off in the direction of the Miller’s house, little Hans trudging behind him.",right say order horse big boot lantern come ride direction house little trudg 
96,"“But the storm grew worse and worse, and the rain fell in torrents, and little Hans could not see where he was going, or keep up with the horse. At last he lost his way, and wandered off on the moor, which was a very dangerous place, as it was full of deep holes, and there poor little Hans was drowned.  His body was found the next day by some goatherds, floating in a great pool of water, and was brought back by them to the cottage.",storm grow bad bad rain fall torrent little see go keep horse last lose way wander moor dangerous place full deep hole poor little drown body find next day goatherd float great pool water bring cottage 
97,"“Everybody went to little Hans’ funeral, as he was so popular, and the Miller was the chief mourner.",go little funeral popular chief mourner 
98,"“‘As I was his best friend,’ said the Miller, ‘it is only fair that I should have the best place’; so he walked at the head of the procession in a long black cloak, and every now and then he wiped his eyes with a big pocket-handkerchief.",good friend say fair have good place walk head procession long black cloak wipe eye big pocket handkerchief 
99,"“‘Little Hans is certainly a great loss to every one,’ said the Blacksmith, when the funeral was over, and they were all seated comfortably in the inn, drinking spiced wine and eating sweet cakes.",little great loss one say funeral seat inn drink spice wine eat sweet cake 
100,"“‘A great loss to me at any rate,’ answered the Miller; ‘why, I had as good as given him my wheelbarrow, and now I really don’t know what to do with it.  It is very much in my way at home, and it is in such bad repair that I could not get anything for it if I sold it.  I will certainly take care not to give away anything again.  One always suffers for being generous.’”",great loss rate answer have good give wheelbarrow know do much way home such bad repair get sell take care give suffer generous 
101,"“Well?” said the Water-rat, after a long pause.",say rat long pause 
102,"“Well, that is the end,” said the Linnet.",end say 
103,“But what became of the Miller?” asked the Water-rat.,become ask rat 
104,"“Oh!  I really don’t know,” replied the Linnet; “and I am sure that I don’t care.”",know reply sure care 
105,"“It is quite evident then that you have no sympathy in your nature,” said the Water-rat.",evident have sympathy nature say rat 
106,"“I am afraid you don’t quite see the moral of the story,” remarked the Linnet.",afraid see moral story remark 
107,“The what?” screamed the Water-rat.,scream rat 
108,“The moral.”,moral 
109,“Do you mean to say that the story has a moral?”,mean say story have moral 
110,"“Certainly,” said the Linnet.",say 
111,"“Well, really,” said the Water-rat, in a very angry manner, “I think you should have told me that before you began.  If you had done so, I certainly would not have listened to you; in fact, I should have said ‘Pooh,’ like the critic.  However, I can say it now”; so he shouted out “Pooh” at the top of his voice, gave a whisk with his tail, and went back into his hole.",say rat angry manner think tell begin do listen fact say critic say shout top voice give whisk tail go hole 
112,"“And how do you like the Water-rat?” asked the Duck, who came paddling up some minutes afterwards.  “He has a great many good points, but for my own part I have a mother’s feelings, and I can never look at a confirmed bachelor without the tears coming into my eyes.”",like rat ask come paddle minute have great many good point own part have mother feeling look confirm bachelor tear come eye 
113,"“I am rather afraid that I have annoyed him,” answered the Linnet.  “The fact is, that I told him a story with a moral.”",afraid annoy answer fact tell story moral 
114,"“Ah! that is always a very dangerous thing to do,” said the Duck.",dangerous thing do say 
115,And I quite agree with her.,agree 
116,     [Decorative graphic of windmill and overturned barrow],decorative graphic windmill overturn 
117,,
118,,
