id,paragraph,tokens
38,"Very early next morning Bobbie got up and woke Phyllis. This had been agreed on between them. They had not told Peter because they thought he would think it silly. But they told him afterwards, when it had turned out all right.",early next morning get wake agree tell think think silly tell turn right 
39,"They cut a big bunch of roses, and put it in a basket with the needle-book that Phyllis had made for Bobbie on her birthday, and a very pretty blue necktie of Phyllis’s. Then they wrote on a paper: ‘For Mrs. Ransome, with our best love, because it is her birthday,’ and they put the paper in the basket, and they took it to the Post-office, and went in and put it on the counter and ran away before the old woman at the Post-office had time to get into her shop.",cut big bunch rose put basket needle book make birthday blue necktie write paper good love birthday put paper basket take office go put counter run old woman office have time get shop 
40,When they got home Peter had grown confidential over helping Mother to get the breakfast and had told her their plans.,get grow confidential help mother get breakfast tell plan 
41,"“There’s no harm in it,” said Mother, “but it depends HOW you do it. I only hope he won’t be offended and think it’s CHARITY. Poor people are very proud, you know.”",be harm say mother depend do hope offend think poor person proud know 
42,"“It isn’t because he’s poor,” said Phyllis; “it’s because we’re fond of him.”",poor say fond 
43,"“I’ll find some things that Phyllis has outgrown,” said Mother, “if you’re quite sure you can give them to him without his being offended. I should like to do some little thing for him because he’s been so kind to you. I can’t do much because we’re poor ourselves. What are you writing, Bobbie?”",find thing outgrow say mother sure give offend like do little thing kind do much poor write 
44,"“Nothing particular,” said Bobbie, who had suddenly begun to scribble. “I’m sure he’d like the things, Mother.”",particular say begin scribble sure like thing mother 
45,"The morning of the fifteenth was spent very happily in getting the buns and watching Mother make A. P. on them with pink sugar. You know how it’s done, of course? You beat up whites of eggs and mix powdered sugar with them, and put in a few drops of cochineal. And then you make a cone of clean, white paper with a little hole at the pointed end, and put the pink egg-sugar in at the big end. It runs slowly out at the pointed end, and you write the letters with it just as though it were a great fat pen full of pink sugar-ink.",morning fifteenth spend get bun watch mother make p. pink sugar know do course beat white egg mix powder sugar put few drop cochineal make cone clean white paper little hole point end put pink egg sugar big end run point end write letter great fat pen full pink sugar ink 
46,"The buns looked beautiful with A. P. on every one, and, when they were put in a cool oven to set the sugar, the children went up to the village to collect the honey and the shovel and the other promised things.",bun look beautiful one put cool oven set sugar child go village collect honey shovel other promise thing 
47,"The old lady at the Post-office was standing on her doorstep. The children said “Good morning,” politely, as they passed.",old lady office stand doorstep child say good morning pass 
48,"“Here, stop a bit,” she said.",stop bit say 
49,So they stopped.,stop 
50,"“Those roses,” said she.",rose say 
51,"“Did you like them?” said Phyllis; “they were as fresh as fresh. _I_ made the needle-book, but it was Bobbie’s present.” She skipped joyously as she spoke.",like say fresh fresh make needle book present skip speak 
52,"“Here’s your basket,” said the Post-office woman. She went in and brought out the basket. It was full of fat, red gooseberries.",basket say office woman go bring basket full fat red gooseberry 
53,"“I dare say Perks’s children would like them,” said she.",say child like say 
54,"“You ARE an old dear,” said Phyllis, throwing her arms around the old lady’s fat waist. “Perks WILL be pleased.”",old dear say throw arm old lady fat waist perk pleased 
55,"“He won’t be half so pleased as I was with your needle-book and the tie and the pretty flowers and all,” said the old lady, patting Phyllis’s shoulder. “You’re good little souls, that you are. Look here. I’ve got a pram round the back in the wood-lodge. It was got for my Emmie’s first, that didn’t live but six months, and she never had but that one. I’d like Mrs. Perks to have it. It ‘ud be a help to her with that great boy of hers. Will you take it along?”",half pleased needle book tie pretty flower say old lady pat shoulder good little soul look get pram back wood lodge get first live month have one like have help great boy take 
56,“OH!” said all the children together.,say child 
57,"When Mrs. Ransome had got out the perambulator and taken off the careful papers that covered it, and dusted it all over, she said:--",get perambulator take careful paper cover dust say 
58,"“Well, there it is. I don’t know but what I’d have given it to her before if I’d thought of it. Only I didn’t quite know if she’d accept of it from me. You tell her it was my Emmie’s little one’s pram--”",know give think know accept tell little one pram- 
59,"“Oh, ISN’T it nice to think there is going to be a real live baby in it again!”",nice think be go be real live baby 
60,"“Yes,” said Mrs. Ransome, sighing, and then laughing; “here, I’ll give you some peppermint cushions for the little ones, and then you run along before I give you the roof off my head and the clothes off my back.”",say sigh laugh give peppermint cushion little one run give roof head clothes back 
61,"All the things that had been collected for Perks were packed into the perambulator, and at half-past three Peter and Bobbie and Phyllis wheeled it down to the little yellow house where Perks lived.",thing collect perk pack perambulator half past wheel little yellow house perk live 
62,"The house was very tidy. On the window ledge was a jug of wild-flowers, big daisies, and red sorrel, and feathery, flowery grasses.",house tidy window ledge jug wild flower big daisy red sorrel feathery flowery grasse 
63,"There was a sound of splashing from the wash-house, and a partly washed boy put his head round the door.",be sound splash wash house wash boy put head door 
64,"“Mother’s a-changing of herself,” he said.",mother changing say 
65,"“Down in a minute,” a voice sounded down the narrow, freshly scrubbed stairs.",minute voice sound narrow scrubb stair 
66,"The children waited. Next moment the stairs creaked and Mrs. Perks came down, buttoning her bodice. Her hair was brushed very smooth and tight, and her face shone with soap and water.",child wait next moment stair creak come button bodice hair brush smooth tight face shine soap water 
67,"“I’m a bit late changing, Miss,” she said to Bobbie, “owing to me having had a extry clean-up to-day, along o’ Perks happening to name its being his birthday. I don’t know what put it into his head to think of such a thing. We keeps the children’s birthdays, of course; but him and me--we’re too old for such like, as a general rule.”",bit late change say ow have extry clean day happen name birthday know put head think thing keep child birthday course old such general rule 
68,"“We knew it was his birthday,” said Peter, “and we’ve got some presents for him outside in the perambulator.”",know birthday say get present perambulator 
69,"As the presents were being unpacked, Mrs. Perks gasped. When they were all unpacked, she surprised and horrified the children by sitting suddenly down on a wooden chair and bursting into tears.",present unpack gasp unpack surprise horrify child sit wooden chair burst tear 
70,"“Oh, don’t!” said everybody; “oh, please don’t!” And Peter added, perhaps a little impatiently: “What on earth is the matter? You don’t mean to say you don’t like it?”",say add little earth matter mean say like 
71,"Mrs. Perks only sobbed. The Perks children, now as shiny-faced as anyone could wish, stood at the wash-house door, and scowled at the intruders. There was a silence, an awkward silence.",sobb perk child shiny face wish stand wash house door scowl intruder be silence awkward silence 
72,"“DON’T you like it?” said Peter, again, while his sisters patted Mrs. Perks on the back.",like say sister patt back 
73,She stopped crying as suddenly as she had begun.,stop cry begin 
74,"“There, there, don’t you mind me. I’M all right!” she said. “Like it? Why, it’s a birthday such as Perks never ‘ad, not even when ‘e was a boy and stayed with his uncle, who was a corn chandler in his own account. He failed afterwards. Like it? Oh--” and then she went on and said all sorts of things that I won’t write down, because I am sure that Peter and Bobbie and Phyllis would not like me to. Their ears got hotter and hotter, and their faces redder and redder, at the kind things Mrs. Perks said. They felt they had done nothing to deserve all this praise.",mind right say birthday such perk ad boy stay uncle corn chandler own account fail go say sort thing write sure like ear get hot hot face redder redder kind thing say feel do deserve praise 
75,"At last Peter said: “Look here, we’re glad you’re pleased. But if you go on saying things like that, we must go home. And we did want to stay and see if Mr. Perks is pleased, too. But we can’t stand this.”",last say look glad pleased go say thing go want stay see pleased stand 
76,"“I won’t say another single word,” said Mrs. Perks, with a beaming face, “but that needn’t stop me thinking, need it? For if ever--”",say single word say beam face stop think need 
77,"“Can we have a plate for the buns?” Bobbie asked abruptly. And then Mrs. Perks hastily laid the table for tea, and the buns and the honey and the gooseberries were displayed on plates, and the roses were put in two glass jam jars, and the tea-table looked, as Mrs. Perks said, “fit for a Prince.”",have plate bun ask lay table tea bun honey gooseberry display plate rose put glass jam jar tea table look say fit 
78,"“To think!” she said, “me getting the place tidy early, and the little ‘uns getting the wild-flowers and all--when never did I think there’d be anything more for him except the ounce of his pet particular that I got o’ Saturday and been saving up for ‘im ever since. Bless us! ‘e IS early!”",think say get place tidy little uns get wild flower think be more ounce pet particular get save bless early 
79,Perks had indeed unlatched the latch of the little front gate.,perk unlatch latch little front gate 
80,"“Oh,” whispered Bobbie, “let’s hide in the back kitchen, and YOU tell him about it. But give him the tobacco first, because you got it for him. And when you’ve told him, we’ll all come in and shout, ‘Many happy returns!’”",whisper let hide back kitchen tell give tobacco get tell come shout many happy return 
81,"It was a very nice plan, but it did not quite come off. To begin with, there was only just time for Peter and Bobbie and Phyllis to rush into the wash-house, pushing the young and open-mouthed Perks children in front of them. There was not time to shut the door, so that, without at all meaning it, they had to listen to what went on in the kitchen. The wash-house was a tight fit for the Perks children and the Three Chimneys children, as well as all the wash-house’s proper furniture, including the mangle and the copper.",nice plan come begin be time rush wash house push young open mouthed perk child front be time shut door mean have listen go kitchen wash house tight fit child child wash house proper furniture include mangle copper 
82,"“Hullo, old woman!” they heard Mr. Perks’s voice say; “here’s a pretty set-out!”",old woman hear voice say pretty set out 
83,"“It’s your birthday tea, Bert,” said Mrs. Perks, “and here’s a ounce of your extry particular. I got it o’ Saturday along o’ your happening to remember it was your birthday to-day.”",birthday tea say ounce extry particular get happen remember birthday day 
84,"“Good old girl!” said Mr. Perks, and there was a sound of a kiss.",good old girl say be sound kiss 
85,"“But what’s that pram doing here? And what’s all these bundles? And where did you get the sweetstuff, and--”",pram do bundle get sweetstuff 
86,"The children did not hear what Mrs. Perks replied, because just then Bobbie gave a start, put her hand in her pocket, and all her body grew stiff with horror.",child hear reply give start put hand pocket body grow stiff horror 
87,"“Oh!” she whispered to the others, “whatever shall we do? I forgot to put the labels on any of the things! He won’t know what’s from who. He’ll think it’s all US, and that we’re trying to be grand or charitable or something horrid.”",whisper other do forget put label thing know think try grand charitable horrid 
88,“Hush!” said Peter.,say 
89,"And then they heard the voice of Mr. Perks, loud and rather angry.",hear voice loud angry 
90,"“I don’t care,” he said; “I won’t stand it, and so I tell you straight.”",care say stand tell 
91,"“But,” said Mrs. Perks, “it’s them children you make such a fuss about--the children from the Three Chimneys.”",say child make fuss child 
92,"“I don’t care,” said Perks, firmly, “not if it was a angel from Heaven. We’ve got on all right all these years and no favours asked. I’m not going to begin these sort of charity goings-on at my time of life, so don’t you think it, Nell.”",care say angel get year favour ask go begin sort charity going time life think 
93,"“Oh, hush!” said poor Mrs Perks; “Bert, shut your silly tongue, for goodness’ sake. The all three of ‘ems in the wash-house a-listening to every word you speaks.”",say poor shut silly tongue goodness sake ems wash house listening word speak 
94,"“Then I’ll give them something to listen to,” said the angry Perks; “I’ve spoke my mind to them afore now, and I’ll do it again,” he added, and he took two strides to the wash-house door, and flung it wide open--as wide, that is, as it would go, with the tightly packed children behind it.",give listen say angry perk speak mind do add take stride wash house door flung open wide go pack child 
95,"“Come out,” said Perks, “come out and tell me what you mean by it. ‘Ave I ever complained to you of being short, as you comes this charity lay over me?”",come say come tell mean complain short come charity lay 
96,"“OH!” said Phyllis, “I thought you’d be so pleased; I’ll never try to be kind to anyone else as long as I live. No, I won’t, not never.”",say think pleased try kind else live 
97,She burst into tears.,burst tear 
98,"“We didn’t mean any harm,” said Peter.",mean harm say 
99,"“It ain’t what you means so much as what you does,” said Perks.",mean say perk 
100,"“Oh, DON’T!” cried Bobbie, trying hard to be braver than Phyllis, and to find more words than Peter had done for explaining in. “We thought you’d love it. We always have things on our birthdays.”",cry try hard brave find more word do explain think love have thing birthday 
101,"“Oh, yes,” said Perks, “your own relations; that’s different.”",say own relation different 
102,"“Oh, no,” Bobbie answered. “NOT our own relations. All the servants always gave us things at home, and us to them when it was their birthdays. And when it was mine, and Mother gave me the brooch like a buttercup, Mrs. Viney gave me two lovely glass pots, and nobody thought she was coming the charity lay over us.”",answer own relation servant give thing home birthday give brooch buttercup give lovely glass pot think come charity lay 
103,"“If it had been glass pots here,” said Perks, “I wouldn’t ha’ said so much. It’s there being all this heaps and heaps of things I can’t stand. No--nor won’t, neither.”",glass pot say say much heap heap thing stand 
104,"“But they’re not all from us--” said Peter, “only we forgot to put the labels on. They’re from all sorts of people in the village.”",say forget put label sort person village 
105,"“Who put ‘em up to it, I’d like to know?” asked Perks.",put like know ask perk 
106,"“Why, we did,” sniffed Phyllis.",sniff 
107,Perks sat down heavily in the elbow-chair and looked at them with what Bobbie afterwards described as withering glances of gloomy despair.,perk sit elbow chair look describe wither glance gloomy despair 
108,"“So you’ve been round telling the neighbours we can’t make both ends meet? Well, now you’ve disgraced us as deep as you can in the neighbourhood, you can just take the whole bag of tricks back w’ere it come from. Very much obliged, I’m sure. I don’t doubt but what you meant it kind, but I’d rather not be acquainted with you any longer if it’s all the same to you.” He deliberately turned the chair round so that his back was turned to the children. The legs of the chair grated on the brick floor, and that was the only sound that broke the silence.",tell neighbour make end meet disgrace deep neighbourhood take whole bag trick come oblige sure doubt mean kind acquainted same turn chair back turn child leg chair grate brick floor only sound break silence 
109,Then suddenly Bobbie spoke.,speak 
110,"“Look here,” she said, “this is most awful.”",look say awful 
111,"“That’s what I says,” said Perks, not turning round.",say say turn 
112,"“Look here,” said Bobbie, desperately, “we’ll go if you like--and you needn’t be friends with us any more if you don’t want, but--”",look say go like friend more want 
113,"“WE shall always be friends with YOU, however nasty you are to us,”  sniffed Phyllis, wildly.",friend nasty sniff 
114,"“Be quiet,” said Peter, in a fierce aside.",quiet say fierce 
115,"“But before we go,” Bobbie went on desperately, “do let us show you the labels we wrote to put on the things.”",go go let show label write put thing 
116,"“I don’t want to see no labels,” said Perks, “except proper luggage ones in my own walk of life. Do you think I’ve kept respectable and outer debt on what I gets, and her having to take in washing, to be give away for a laughing-stock to all the neighbours?”",want see label say proper luggage one own walk life think keep respectable outer debt get have take washing give laugh stock neighbour 
117,“Laughing?” said Peter; “you don’t know.”,laugh say know 
118,"“You’re a very hasty gentleman,” whined Phyllis; “you know you were wrong once before, about us not telling you the secret about the Russian. Do let Bobbie tell you about the labels!”",hasty gentleman whine know wrong tell secret let tell label 
119,"“Well. Go ahead!” said Perks, grudgingly.",go say 
120,"“Well, then,” said Bobbie, fumbling miserably, yet not without hope, in her tightly stuffed pocket, “we wrote down all the things everybody said when they gave us the things, with the people’s names, because Mother said we ought to be careful--because--but I wrote down what she said--and you’ll see.”",say fumble hope stuff pocket write thing say give thing person name mother say careful write say see 
121,But Bobbie could not read the labels just at once. She had to swallow once or twice before she could begin.,read label have swallow begin 
122,"Mrs. Perks had been crying steadily ever since her husband had opened the wash-house door. Now she caught her breath, choked, and said:--",cry husband open wash house door catch breath choke say 
123,"“Don’t you upset yourself, Missy. _I_ know you meant it kind if he doesn’t.”",upset know mean kind 
124,"“May I read the labels?” said Bobbie, crying on to the slips as she tried to sort them. “Mother’s first. It says:--",read label say cry slip try sort mother first say 
125,"“‘Little Clothes for Mrs. Perks’s children.’ Mother said, ‘I’ll find some of Phyllis’s things that she’s grown out of if you’re quite sure Mr. Perks wouldn’t be offended and think it’s meant for charity. I’d like to do some little thing for him, because he’s so kind to you. I can’t do much because we’re poor ourselves.’”",little clothe child mother say find thing grow sure offend think mean charity like do little thing kind do much poor 
126,Bobbie paused.,pause 
127,"“That’s all right,” said Perks, “your Ma’s a born lady. We’ll keep the little frocks, and what not, Nell.”",right say bear lady keep little frock 
128,"“Then there’s the perambulator and the gooseberries, and the sweets,”  said Bobbie, “they’re from Mrs. Ransome. She said: ‘I dare say Mr. Perks’s children would like the sweets. And the perambulator was got for my Emmie’s first--it didn’t live but six months, and she’s never had but that one. I’d like Mrs. Perks to have it. It would be a help with her fine boy. I’d have given it before if I’d been sure she’d accept of it from me.’ She told me to tell you,” Bobbie added, “that it was her Emmie’s little one’s pram.”",be perambulator gooseberry sweet say say say child like sweet perambulator get first live month have one like have help fine boy give sure accept tell tell add little one pram 
129,"“I can’t send that pram back, Bert,” said Mrs Perks, firmly, “and I won’t. So don’t you ask me--”",send pram say ask 
130,"“I’m not a-asking anything,” said Perks, gruffly.",ask say 
131,"“Then the shovel,” said Bobbie. “Mr. James made it for you himself. And he said--where is it? Oh, yes, here! He said, ‘You tell Mr. Perks it’s a pleasure to make a little trifle for a man as is so much respected,’ and then he said he wished he could shoe your children and his own children, like they do the horses, because, well, he knew what shoe leather was.”",shovel say make say say tell pleasure make little trifle man respect say wish shoe child own child do horse know shoe leather 
132,"“James is a good enough chap,” said Perks.",good enough chap say perk 
133,"“Then the honey,” said Bobbie, in haste, “and the boot-laces. HE said he respected a man that paid his way--and the butcher said the same. And the old turnpike woman said many was the time you’d lent her a hand with her garden when you were a lad--and things like that came home to roost--I don’t know what she meant. And everybody who gave anything said they liked you, and it was a very good idea of ours; and nobody said anything about charity or anything horrid like that. And the old gentleman gave Peter a gold pound for you, and said you were a man who knew your work. And I thought you’d LOVE to know how fond people are of you, and I never was so unhappy in my life. Good-bye. I hope you’ll forgive us some day--”",honey say haste boot lace say respect man pay way butcher say same old woman say many time loan hand garden lad thing come roost know mean give say like good idea say charity horrid old gentleman give gold pound say man know work think love know fond person unhappy life good bye hope forgive day 
134,"She could say no more, and she turned to go.",say more turn go 
135,"“Stop,” said Perks, still with his back to them; “I take back every word I’ve said contrary to what you’d wish. Nell, set on the kettle.”",stop say back take word say contrary wish set kettle 
136,"“We’ll take the things away if you’re unhappy about them,” said Peter; “but I think everybody’ll be most awfully disappointed, as well as us.”",take thing unhappy say think disappointed 
137,"“I’m not unhappy about them,” said Perks; “I don’t know,” he added, suddenly wheeling the chair round and showing a very odd-looking screwed-up face, “I don’t know as ever I was better pleased. Not so much with the presents--though they’re an A1 collection--but the kind respect of our neighbours. That’s worth having, eh, Nell?”",unhappy say perk know add wheel chair show odd look screw face know pleased much present collection kind respect neighbour worth have 
138,"“I think it’s all worth having,” said Mrs. Perks, “and you’ve made a most ridiculous fuss about nothing, Bert, if you ask me.”",think worth have say make ridiculous fuss ask 
139,"“No, I ain’t,” said Perks, firmly; “if a man didn’t respect hisself, no one wouldn’t do it for him.”",say man respect hisself do 
140,"“But everyone respects you,” said Bobbie; “they all said so.”",respect say say 
141,"“I knew you’d like it when you really understood,” said Phyllis, brightly.",know like understand say 
142,“Humph! You’ll stay to tea?” said Mr. Perks.,humph stay tea say 
143,"Later on Peter proposed Mr. Perks’s health. And Mr. Perks proposed a toast, also honoured in tea, and the toast was, “May the garland of friendship be ever green,” which was much more poetical than anyone had expected from him.",propose health propose toast honoure tea toast garland friendship green poetical expect 
144,          *          *          *          *          *          *,
145,"“Jolly good little kids, those,” said Mr. Perks to his wife as they went to bed.",jolly good little kid say wife go bed 
146,"“Oh, they’re all right, bless their hearts,” said his wife; “it’s you that’s the aggravatingest old thing that ever was. I was ashamed of you--I tell you--”",right bless heart say wife aggravatingest old thing ashamed tell 
147,"“You didn’t need to be, old gal. I climbed down handsome soon as I understood it wasn’t charity. But charity’s what I never did abide, and won’t neither.”",need old gal climb handsome understand charity charity abide 
148,          *          *          *          *          *          *,
149,"All sorts of people were made happy by that birthday party. Mr. Perks and Mrs. Perks and the little Perkses by all the nice things and by the kind thoughts of their neighbours; the Three Chimneys children by the success, undoubted though unexpectedly delayed, of their plan; and Mrs. Ransome every time she saw the fat Perks baby in the perambulator. Mrs. Perks made quite a round of visits to thank people for their kind birthday presents, and after each visit felt that she had a better friend than she had thought.",sort person make happy birthday party little nice thing kind thought neighbour child success undoubted delay plan time see fat perk baby perambulator make round visit thank person kind birthday present visit feel have good friend think 
150,"“Yes,” said Perks, reflectively, “it’s not so much what you does as what you means; that’s what I say. Now if it had been charity--”",say much do mean say charity 
151,"“Oh, drat charity,” said Mrs. Perks; “nobody won’t offer you charity, Bert, however much you was to want it, I lay. That was just friendliness, that was.”",charity say offer charity much want lay friendliness 
152,"When the clergyman called on Mrs. Perks, she told him all about it. “It WAS friendliness, wasn’t it, Sir?” said she.",clergyman call tell friendliness say 
153,"“I think,” said the clergyman, “it was what is sometimes called loving-kindness.”",think say clergyman call loving kindness 
154,"So you see it was all right in the end. But if one does that sort of thing, one has to be careful to do it in the right way. For, as Mr. Perks said, when he had time to think it over, it’s not so much what you do, as what you mean.",see right end do sort thing have careful do right way say have time think much do mean 
155,,
156,,
