id,paragraph,tokens
23,"Jacob advanced from behind the stag, and cut his throat with his hunting-knife. ""He is a fine beast, and we have done well to-day, but we shall have two journeys to make to get all this venison home. I could not get a fair shot at him--and see, I have hit him here in the flank.""",advance stag cut throat hunting knife fine beast do day have journey make get venison home get fair shot see hit flank 
24,"""And here is my ball in his throat,"" said Edward.",ball throat say 
25,"""So it is. Then it was a good shot that you made, and you are master of the hunt this day, Edward. Now, I'll remain, and you go home for White Billy. Humphrey is right about the cart. If we had one, we could have carried all home at once; but I must go now and cut the throat of the other stag which you killed so cleverly. You will be a good hunter one of these days, Edward. A little more knowledge, and a little more practice, and I will leave it all to you, and hang up my gun over the chimney.""",good shot make master hunt day remain go white right cart have carry home go cut throat other stag kill good hunter day little more knowledge little more practice leave hang gun chimney 
26,"It was late in the evening before they had made their two trips and taken all the venison home, and very tired were they before it was safely housed. Edward was delighted with his success, but not more so than was old Jacob. The next morning, Jacob set off for Lymington, with the pony loaded with venison, which he sold, as well as two more loads which he promised to bring the next day, and the day after. He then looked out for a cart, and was fortunate in finding a small one, just fitted to the size of the pony, who was not tall but very strong, as all the New Forest ponies are. He also procured harness, and then put Billy in the cart to draw him home; but Billy did not admire being put in a cart, and for some time was very restive, and backed and reared, and went every way but the right; but by dint of coaxing and leading, he at last submitted, and went straight on; but then the noise of the cart behind him frightened him, and he ran away. At last, having tired himself out, he thought that he might as well go quietly in harness, as he could not get out of it; and he did so, and arrived safe at the cottage. Humphrey was delighted at the sight of the cart, and said that now they should get on well. The next day, Jacob contrived to put all the remainder of the venison in the cart, and White Billy made no more difficulty; he dragged it all to Lymington, and returned with the cart as quietly and cleverly as if he had been in harness all his life.",late evening make trip take venison home tired house delighted success old next morning set pony load venison sell more load promise bring next day day look cart fortunate find small one fit size pony tall strong new pony procure harness put cart draw admire put cart time restive back rear go way right dint coax lead submit go noise cart frighten run last tired think go harness get arrive safe cottage delight sight cart say get next day contrive put remainder venison cart make more difficulty drag return cart harness life 
27,"""Well, Edward, the venison paid for the cart at all events,"" said Jacob, ""and now, I will tell you all the news I collected while I was at Lymington. Captain Burly, who attempted to incite the people to rescue the king, has been hung, drawn, and quartered, as a traitor.""",venison pay cart event say tell news collect attempt incite person rescue king hang draw quarter traitor 
28,"""They are traitors who condemned him,"" replied Edward, in wrath.",traitor condemn reply wrath 
29,"""Yes, so they are; but there is better news, which is, that the Duke of York has escaped to Holland.""",be good news escape 
30,"""Yes, that is good news; and the king?""",good news king 
31,"""He is still a prisoner in Carisbrook Castle. There are many rumors and talks, but no one knows what is true and what is false; but depend upon it, this can not last long, and the king will have his rights yet.""",prisoner be many rumor talk know true false depend last king have right 
32,Edward remained very grave for some time.,remain grave time 
33,"""I trust in Heaven we all shall have our rights yet, Jacob,"" said he at last. ""I wish I was a man!""",trust have right say last wish man 
34,"Here the conversation ended, and they went to bed.",conversation end go bed 
35,"This was now a busy time at the cottage. The manure had to be got out of the stable and pigsties, and carried out to the potato-ground and garden; the crops had to be put in, and the cart was now found valuable. After the manure had been carried out and spread, Edward and Humphrey helped Jacob to dig the ground, and then to put in the seed. The cabbage-plants of last year were then put out, and the turnips and carrots sown. Before the month was over, the garden and potato-field were cropped, and Humphrey took upon himself to weed and keep it clean. Little Edith had also employment now, for the hens began to lay eggs, and as soon as she heard them cackling, she ran for the eggs and brought them in; and before the month was over, Jacob had set four hens upon eggs. Billy, the pony, was now turned out to graze in the forest; he came home every night of his own accord.",busy time cottage manure have get stable pigsty carry potato ground garden crop have put cart find valuable manure carry spread help dig ground put seed cabbage plant last year put turnip carrot sow month garden potato field croppe take weed keep clean little have employment hen begin lay egg hear cackle run egg bring month set hen egg pony turn graze forest come night own accord 
36,"""I'll tell you what we want,"" said Humphrey, who took the command altogether over the farm: ""we want a cow.""",tell want say take command farm want cow 
37,"""Oh yes, a cow,"" cried Alice, ""I have plenty of time to milk her.""",cow cry have plenty time milk 
38,"""Whose cows are those which I see in the forest sometimes?"" said Humphrey to Jacob.",cow see forest say 
39,"""If they belong to any body, they belong to the king,"" replied Jacob; ""but they are cattle which have strayed and found their way to the forest, and have remained here ever since. They are rather wild and savage, and you must be careful how you go too near them, as the bulls will run at you. They increase very fast: there were but six a few years ago, and now there are at least fifty in the herd.""",belong body belong king reply cattle stray find way forest remain wild savage careful go bull run increase be few year be least herd 
40,"""Well, I'll try and get one, if I can,"" said Humphrey.",try get say 
41,"""You will be puzzled to do that, boy,"" replied Jacob, ""and as I said before, beware of the bulls.""",puzzle do reply say beware bull 
42,"""I don't want a bull,"" replied Humphrey, ""but a cow would give us milk, and then we should have more manure for the garden. My garden will then grow more potatoes.""",want bull reply cow give milk have more manure garden garden grow more potato 
43,"""Well, Humphrey, if you can catch a cow, no one will interfere; but I think you will not find it very easy, and you may find it very dangerous.""",catch cow interfere think find easy find dangerous 
44,"""I'll look out for one,"" replied Humphrey, ""any how. Alice, if we only had a cow, wouldn't that be jolly?""",look reply have cow jolly 
45,"The crops were now all up, and as the days began to be long, the work became comparatively light and easy. Humphrey was busy making a little wheelbarrow for Edith, that she might barrow away the weeds as he hoed them up; and at last this great performance was completed, much to the admiration of all, and much to his own satisfaction. Indeed, when it is recollected that Humphrey had only the hand-saw and ax, and that he had to cut down the tree; and then to saw it into plank, it must be acknowledged that it required great patience and perseverance even to make a wheelbarrow; but Humphrey was not only persevering, but was full of invention. He had built up a hen-house with fir-poles, and made the nests for the hens to lay and hatch in, and they now had between forty and fifty chickens running about. He had also divided the pigsty, so that the sow might be kept apart from the other pigs; and they expected very soon to have a litter of young pigs. He had transplanted the wild strawberries from the forest, and had, by manure, made them large and good; and he had also a fine crop of onions in the garden, from seed which Jacob had bought at Lymington; now Humphrey was very busy cutting down some poles in the forest to make a cow-house, for he declared that he would have a cow somehow or another. June arrived, and it was time to mow down grass to make into hay for the winter, and Jacob had two scythes. He showed the boys how to use them, and they soon became expert; and as there was plenty of long grass at this time of the year, and they could mow when they pleased, they soon had White Billy in full employment carrying the hay home. The little girls helped to make it, for Humphrey had made them two rakes. Jacob thought that there was hay enough made, but Humphrey said that there was enough for the pony, but not enough for the cow.",crop day begin long work become light easy busy make little wheelbarrow barrow weed ho last great performance complete much admiration much own satisfaction recollect have hand saw ax have cut tree see plank acknowledge require great patience perseverance make wheelbarrow persever full invention build hen house fir pole make nest hen lay hatch have chicken run divide pigsty sow keep other pig expect have litter young pig transplant wild strawberry forest manure make large good have fine crop onion garden seed buy busy cut pole forest make cow house declare have cow arrive time mow grass make hay winter have scythe show boy use become expert be plenty long grass time year mow pleased have white full employment carry hay home little girl help make make rake think be hay make say be enough pony enough cow 
46,"""But where is the cow to come from, Humphrey?""",cow come 
47,"""Where the venison comes from,"" replied he: ""out of the forest.""",venison come reply forest 
48,"So Humphrey continued to mow and make hay, while Edward and Jacob went out for venison. After all the hay was made and stacked, Humphrey found out a method of thatching with fern, which Jacob had never thought of; and when that was done, they commenced cutting down fern for fodder. Here again Humphrey would have twice as much as Jacob had ever cut before, because he wanted litter for the cow. At last it became quite a joke between him and Edward, who, when he brought home more venison than would keep in the hot weather, told Humphrey that the remainder was for the cow. Still Humphrey would not give up the point, and every morning and evening he would be certain to be absent an hour or two, and it was found out he was watching the herd of wild cattle who were feeding: sometimes they were very near, at others a long way off. He used to get up into the trees, and examine them as they passed under him without perceiving him. One night Humphrey returned very late, and the next morning he was off before daylight. Breakfast was over, and Humphrey did not make his appearance, and they could not tell what was the matter. Jacob felt uneasy, but Edward laughed, and said:",continue mow make hay go venison hay make stack find method thatch fern think do commence cut fern fodder have much cut want litter cow last become joke bring more venison keep hot weather tell remainder cow give point morning evening certain absent hour find watch herd wild cattle feed other long way use get tree examine pass perceive night return next morning daylight breakfast make appearance tell matter feel uneasy laugh say 
49,"""Oh, depend upon it, he'll come back and bring the cow with him.""",depend come bring cow 
50,"Hardly had Edward said these words when in came Humphrey, red with perspiration.",say word come red perspiration 
51,"""Now then, Jacob and Edward, come with me; we must put Billy in the cart, and take Smoker and a rope with us. Take your guns too, for fear of accident.""",come put cart take smoker rope take gun fear accident 
52,"""Why, what's the matter?""",matter 
53,"""I'll tell you as we go along; but I must put Billy in the cart, for there is no time to be lost.""",tell go put cart be time lose 
54,"Humphrey disappeared, and Jacob said to Edward--",disappear say 
55,"""What can it be?""",
56,"""It can be nothing but the cow he is so mad about,"" replied Edward. ""However, when he comes with the pony, we shall know; let us take our guns and the dog Smoker as he wishes.""",cow mad reply come pony know let take gun dog smoker wish 
57,"Humphrey now drove up the pony and cart, and they set off.",drive pony cart set 
58,"""Well, I suppose you'll tell us now what we are going for?"" said Edward.",suppose tell go say 
59,"""Yes, I will. You know I've been watching the cattle for a long while, because I wanted a cow. I have been in a tree when they have passed under me several times, and I observed that one or two of the heifers were very near calving. Yesterday evening I thought one could not help calving very soon indeed, and as I was watching, I saw that she was uneasy, and that she at last left the herd and went into a little copse of wood. I remained three hours to see if she came out again, and she did not. It was dark when I came home, as you know. This morning I went before daylight and found the herd. She is very remarkable, being black and white spotted; and, after close examination, I found that she was not with the herd; so I am sure that she went into the copse to calve, and that she has calved before this.""",know watch cattle long while want cow tree pass several time observe heifer calve yesterday evening think help calve watch see uneasy leave herd go little copse wood remain hour see come dark come know morning go daylight find herd remarkable black white spot close examination find herd sure go copse calve calve 
60,"""Well, that may be,"" replied Jacob; ""but now I do not understand what we are to do.""",reply understand do 
61,"""Nor I,"" replied Edward.",reply 
62,"""Well, then, I'll tell you what I hope to do. I have got the pony and cart to take the calf home with us, if we can get it--which I think we can. I have got Smoker to worry the heifer and keep her employed, while we put the calf in the cart; a rope that we may tie the cow if we can; and you with your guns must keep off the herd if they come to her assistance. Now do you understand my plan?""",tell hope do get pony cart take calf get think get smoker worry heifer keep employ put calf cart rope tie cow gun keep herd come assistance understand plan 
63,"""Yes, and I think it very likely to succeed, Humphrey,"" replied Jacob, ""and I give you credit for the scheme. We will help you all we can. Where is the copse?""",think likely succeed reply give credit scheme help copse 
64,"""Not half a mile farther,"" replied Humphrey. ""We shall soon be there.""",mile reply 
65,"On their arrival, they found that the herd were feeding at a considerable distance from the copse, which was, perhaps, as well.",arrival find herd feed considerable distance copse 
66,"""Now,"" said Jacob, ""I and Edward will enter into the copse with Smoker, and you follow us, Humphrey. I will make Smoker seize the heifer, if necessary; at all events he will keep her at bay--that is, if she is here. First, let us walk round the copse and find her _slot_, as we call the track of a deer. See, here is her footing. Now let us go in.""",say enter copse follow make seize heifer necessary event keep bay let walk copse find _slot_ call track deer see footing let go 
67,"They advanced cautiously into the thicket, following the track of the heifer, and at last came upon her. Apparently she had not calved more than an hour, and was licking the calf, which was not yet on its legs. As soon as the animal perceived Jacob and Edward, she shook her head, and was about to run at them; but Jacob told Smoker to seize her, and the dog flew at her immediately. The attack of the dog drove back the heifer quite into the thicket, and as the dog bounded round her, springing this way and that way to escape her horns, the heifer was soon separated from the calf.",advance thicket follow track heifer last come calve more hour lick calf leg animal perceive shake head about run tell seize dog fly attack dog drive heifer thicket dog bound spring way way escape horn heifer separate calf 
68,"""Now then, Edward and Humphrey,"" said Jacob, advancing between the heifer and the calf, ""lift up the calf between you and put it in the cart. Leave Smoker and me to manage the mother.""",say advance heifer calf lift calf put cart leave manage mother 
69,"The boys put their arms under the stomach of the calf, and carried it away. The heifer was at first too busy defending herself against the dog to perceive that the calf was gone; when she did, Jacob called Smoker to him, so as to bring him between the heifer and where the boys were going out of the thicket. At last the heifer gave a loud bellow, and rushed out of the thicket in pursuit of her calf, checked by Smoker, who held on to her ear, and sometimes stopped her from advancing.",boy put arm stomach calf carry heifer first busy defend dog perceive calf gone call bring heifer boy go thicket last heifer give loud bellow rush thicket pursuit calf check hold ear stop advance 
70,"""Hold her, Smoker,"" said Jacob, who now went back to help the boys. ""Hold her, boy. Is the calf in the cart?""",hold say go help boy hold calf cart 
71,"""Yes, and tied fast,"" replied Edward, ""and we are in the cart, too.""",tie reply cart 
72,"""That's right,"" replied Jacob. ""Now I'll get in too, and let us drive off. She'll follow us, depend upon it. Here, Smoker! Smoker! let her alone.""",right reply get let drive follow depend smoker smoker let 
73,"Smoker, at this command, came bounding out of the copse, followed by the heifer, lowing most anxiously. Her lowing was responded to by the calf in the cart, and she ran wildly up to it.",smoker command come bound copse follow heifer low most lowing respond calf cart run 
74,"""Drive off, Humphrey,"" said Jacob; ""I think I heard the lowing of the heifer answered by some of the herd, and the sooner we are off the better.""",drive say think hear lowing heifer answer herd good 
75,"Humphrey, who had the reins, drove off; the heifer followed, at one time running at the dog, at another putting her head almost into the hind part of the cart; but the lowing of the heifer was now answered by deeper tones, and Jacob said,",have rein drive heifer follow time run dog put head hind part cart lowing heifer answer deep tone say 
76,"""Edward, get your gun ready, for I think the herd is following. Do not fire, however, until I tell you. We must be governed by circumstances. It won't do to lose the pony, or to run any serious risk, for the sake of the heifer and calf. Drive fast, Humphrey.""",get gun ready think herd follow fire tell govern circumstance do lose pony run serious risk sake heifer calf drive 
77,"A few minutes afterward they perceived, at about a quarter of a mile behind them, not the whole herd, but a single bull, who was coming up at a fast trot, with his tail in the air, and tossing his head, lowing deeply in answer to the heifer.",few minute perceive quarter mile whole herd single bull come fast trot tail air toss head low answer heifer 
78,"""There's only one, after all,"" said Jacob; ""I suppose the heifer is his favorite. Well, we can manage him. Smoker, come in. Come in, sir, directly,"" cried Jacob, perceiving that the dog was about to attack the bull.",be say suppose heifer favorite manage smoker come come sir cry perceive dog about attack bull 
79,"Smoker obeyed, and the bull advanced till he was within a hundred yards.",smoker obey bull advance yard 
80,"""Now, Edward, do you fire first--aim for his shoulder. Humphrey, pull up.""",fire first aim shoulder pull 
81,"Humphrey stopped the pony and the bull continued to advance, but seemed puzzled who to attack, unless it was the dog. As soon as the bull was within sixty yards, Edward fired, and the animal fell down on its knees, tearing the ground with its horns.",stop pony bull continue advance seem puzzle attack dog bull yard fire animal fall knee tear ground horn 
82,"""That will do,"" said Jacob; ""drive on again, Humphrey; we will have a look at that fellow by-and-by. At present we had better get home, as others may come. He's up again, but he is at a stand-still. I have an idea that he is hit hard.""",do say drive have look fellow present have good get home other come stand have idea hit 
83,"The cart drove on, followed by the heifer, but no more of the wild herd made their appearance, and they very soon gained the cottage.",cart drive follow heifer more wild herd make appearance gain cottage 
84,"""Now, then, what shall we do?"" said Jacob. ""Come, Humphrey, you have had all the ordering of this, and have done it well.""",do say come have ordering do 
85,"""Well, Jacob, we must now drive the cart into the yard, and shut the gate upon the cow, till I am ready.""",drive cart yard shut gate cow ready 
86,"""That's easy done, by setting Smoker at her,"" replied Jacob; ""but, mercy on us, there's Alice and Edith running out!--the heifer may kill them. Go back, Alice, run quite into the cottage, and shut the door till we come.""",easy do set smoker reply mercy be run heifer kill go run cottage shut door come 
87,"Alice and Edith hearing this, and Edward also crying out to them, made a hasty retreat to the cottage. Humphrey then backed the cart against the paling of the yard, so as to enable Edward to get on the other side of it, ready to open the gate. Smoker was set at the heifer, and, as before, soon engaged her attention; so that the gate was opened and the cart drove in, and the gate closed again, before the heifer could follow.",hear cry make hasty retreat cottage back cart paling yard enable get other side ready open gate smoker set heifer engage attention gate open cart drive gate close heifer follow 
88,"""Well, Humphrey, what next?""",next 
89,"""Why, now lift the calf out, and put it into the cow-house. I will go into the cow-house with a rope and a slip-knot at the end of it, get upon the beam above, and drop it over her horns as she's busy with the calf, which she will be as soon as you let her in. I shall pass the end of the rope outside for you to haul up when I am ready, and then we shall have her fast, till we can secure her properly. When I call out Ready, do you open the gate and let her in. You can do that and jump into the cart afterward, for fear she may run at you; but I don't think that she will, for it's the calf she wants, and not either of you.""",lift calf put cow -house go cow house rope slip knot end get beam drop horn busy calf let pass end rope haul ready have secure call ready open gate let do jump cart fear run think calf want 
90,"As soon as Humphrey was ready with the rope, he gave the word, and the gate was opened; the cow ran in immediately, and, hearing her calf bleat, went into the cow-house, the door of which was shut upon her. A minute afterward Humphrey cried out to them to haul upon the rope, which they did.",ready rope give word gate open cow run hear calf bleat go cow house door shut minute cry haul rope 
91,"""That will do,"" said Humphrey from the inside; ""now make the rope fast, and then you may come in.""",do say inside make rope come 
92,"They went in and found the heifer drawn close to the side of the cow-house by the rope which was round her horns, and unable to move her head.",go find heifer draw side cow house rope horn unable move head 
93,"""Well, Humphrey, that's very clever; but now what is to be done?""",clever do 
94,"""First, I'll saw off the tips of her horns, and then if she does run at us, she won't hurt us much. Wait till I go for the saw.""",see tip horn run hurt much wait go saw 
95,"As soon as the ends of her horns were sawed off, Humphrey took another piece of rope, which he fastened securely round her horns, and then made the other end fast to the side of the building, so that the animal could move about a little and eat out of the crib.",end horn saw take piece rope fasten horn make other end side building animal move little eat crib 
96,"""There,"" said Humphrey, ""now time and patience must do the rest. We must coax her and handle her, and we soon shall tame her. At present let us leave her with the calf. She has a yard of rope, and that is enough for her to lick her calf, which is all that she requires at present. To-morrow we will cut some grass for her.""",say time patience do rest coax handle tame present let leave calf have yard rope enough lick calf require present cut grass 
97,"They then went out, shutting the cow-house door.",go shut cow house door 
98,"""Well, Humphrey, you've beat us after all, and have the laugh on your side now,"" said Jacob. ""'Where there's a will, there's a way,' that's certain; and I assure you, that when you were making so much hay, and gathering so much litter, and building a cow-house, I had no more idea that we should have a cow than that we should have an elephant; and I will say that you deserve great credit for your way of obtaining it.""",beat have laugh side say be will be way certain assure make much hay gather much litter build cow house have more idea have cow have elephant say deserve great credit way obtain 
99,"""That he certainly does,"" replied Edward. ""You have more genius than I have, brother. But dinner must be ready, if Alice has done her duty. What think you Jacob, shall we after dinner go and look after that bull?""",reply have more genius have brother dinner ready do duty think dinner go look bull 
100,"""Yes, by all means. He will not be bad eating, and I can sell all I can carry in the cart at Lymington. Besides, the skin is worth money.""",means bad eat sell carry cart skin worth money 
101,,
102, ,
