id,paragraph,tokens
56,It is astonishing how unfeeling even ordinary good-natured boys can be at times.,astonish unfeeling ordinary good natured boy time 
57,"Chawner sat at his desk with raised shoulders, rubbing his hands, and grinning like some malevolent ape: ""I told you, Dickie, you know,"" he murmured, ""that it was better not to cross me.""",sit desk raise shoulder rub hand grinn malevolent ape tell know murmure good cross 
58,"And still the Doctor lingered. Some kindly suggested that he was ""waxing the cane."" But the more general opinion was that he had been detained by some visitor; for it appeared that (though Paul had not noticed it) several had heard a ring at the bell. The suspense was growing more and more unbearable.",linger suggest wax cane general opinion detain visitor appear notice several hear ring bell suspense grow unbearable 
59,"At last the door opened in a slow ominous manner, and the Doctor appeared. There was a visible change in his manner, however. The white heat of his indignation had died out: his expression was grave but distinctly softened--and he had nothing in his hand.",last door open slow ominous manner appear be visible change manner white heat indignation die expression grave soften have hand 
60,"""I want you outside, Bultitude,"" he said; and Paul, still uncertain whether the scene of his disgrace was only about to be shifted, or what else this might mean, followed him into the hall.",want say uncertain scene disgrace about shift mean follow hall 
61,"""If anything can strike shame and confusion into your soul, Richard,"" said the Doctor, when they were outside, ""it will be what I have to tell you now. Your unhappy father is here, in the dining-room.""",strike shame confusion soul say have tell unhappy father dining room 
62,Paul staggered. Had Dick the brazen effrontery to come here to taunt him in his slavery? What was the meaning of it? What should he say to him? He could not answer the Doctor but by a vacant stare.,stagger have brazen effrontery come taunt slavery meaning say answer vacant stare 
63,"""I have not seen him yet,"" said the Doctor. ""He has come at a most inopportune moment"" (here Mr. Bultitude could _not_ agree with him). ""I shall allow you to meet him first, and give you the opportunity of breaking your conduct to him. I know how it will wring his paternal heart!"" and the Doctor shook his head sadly, and turned away.",see say come inopportune moment agree allow meet give opportunity break conduct know wring paternal heart shake head turn 
64,"With a curious mixture of shame, anger, and impatience, Paul turned the handle of the dining-room door. He was to meet Dick face to face once more. The final duel must be fought out between them here. Who would be the victor?",curious mixture shame anger impatience turn handle dining room door meet face face more final duel fight victor 
65,"It was a strange sensation on entering to see the image of what he had so lately been standing by the mantelpiece. It gave a shock to his sense of his own identity. It seemed so impossible that that stout substantial frame could really contain Dick. For an instant he was totally at a loss for words, and stood pale and speechless in the presence of his unprincipled son.",strange sensation enter see image stand mantelpiece give shock sense own identity seem impossible stout substantial frame contain instant loss word stand pale speechless presence unprincipled son 
66,"Dick on his side seemed at least as much embarrassed. He giggled uneasily, and made a sheepish offer to shake hands, which was indignantly declined.",side seem least embarrassed giggle make sheepish offer shake hand decline 
67,"As Paul looked he saw distinctly that his son's fraudulent imitation of his father's personal appearance had become deteriorated in many respects since that unhappy night when he had last seen it. It was then a copy, faultlessly accurate in every detail. It was now almost a caricature, a libel!",look see son fraudulent imitation father personal appearance become deteriorate many respect unhappy night see copy accurate detail caricature libel 
68,"The complexion was nearly sallow, with the exception of the nose, which had rather deepened in colour. The skin was loose and flabby, and the eyes dull and a little bloodshot. But perhaps the greatest alteration was in the dress. Dick wore an old light tweed shooting-coat of his, and a pair of loose trousers of blue serge; while, instead of the formally tied black neckcloth his father had worn for a quarter of a century, he had a large scarf round his neck of some crude and gaudy colour; and the conventional chimney-pot hat had been discarded for a shabby old wide-brimmed felt wideawake.",complexion sallow exception nose deepen colour skin loose flabby eye dull little bloodshot great alteration dress wear old light tweed shooting coat pair loose trousers blue serge tie black neckcloth father wear quarter century have large scarf neck crude gaudy colour conventional chimney pot hat discard shabby old wide brimm feel wideawake 
69,"Altogether, it was by no means the costume which a British merchant, with any self-respect whatever, would select, even for a country visit.",mean costume british merchant self respect select country visit 
70,"And thus they met, as perhaps never, since this world was first set spinning down the ringing grooves of change, met father and son before!",meet world first set spinn ring groove change meet father son 
71,,
72, ,
