id,paragraph,tokens
11,So they started.,start 
12,But though they walked along the left-hand side of Piccadilly they saw no pillared building that was at all like Carter’s seed warehouse or Euston Station or England’s Home of Mystery as they remembered it.,walk left hand side see pillare building seed warehouse remember 
13,"At last they stopped a hurried lady, and asked her the way to Maskelyne and Cooke’s.",last stop hurry lady ask way 
14,"‘I don’t know, I’m sure,’ she said, pushing past them. ‘I always shop at the Stores.’ Which just shows, as Jane said, how ignorant grown-up people are.",know sure say push shop show say ignorant grow person 
15,It was a policeman who at last explained to them that England’s Mysteries are now appropriately enough enacted at St George’s Hall.,policeman last explain mystery enact 
16,"So they tramped to Langham Place, and missed the first two items in the programme. But they were in time for the most wonderful magic appearances and disappearances, which they could hardly believe--even with all their knowledge of a larger magic--was not really magic after all.",tramp miss first item programme time wonderful magic appearance disappearance believe knowledge large magic magic 
17,"‘If only the Babylonians could have seen THIS conjuring,’ whispered Cyril. ‘It takes the shine out of their old conjurer, doesn’t it?’",see conjure whisper take shine old conjurer 
18,‘Hush!’ said Anthea and several other members of the audience.,say several other member audience 
19,"Now there was a vacant seat next to Robert. And it was when all eyes were fixed on the stage where Mr Devant was pouring out glasses of all sorts of different things to drink, out of one kettle with one spout, and the audience were delightedly tasting them, that Robert felt someone in that vacant seat. He did not feel someone sit down in it. It was just that one moment there was no one sitting there, and the next moment, suddenly, there was someone.",be vacant seat eye fix stage pour glasses sort different thing drink kettle spout audience taste feel vacant seat feel sit moment be sit next moment be 
20,"Robert turned. The someone who had suddenly filled that empty place was Rekh-mara, the Priest of Amen!",turn fill empty place 
21,"Though the eyes of the audience were fixed on Mr David Devant, Mr David Devant’s eyes were fixed on the audience. And it happened that his eyes were more particularly fixed on that empty chair. So that he saw quite plainly the sudden appearance, from nowhere, of the Egyptian Priest.",eye audience fix eye fix audience happen eye fix empty chair see sudden appearance egyptian 
22,"‘A jolly good trick,’ he said to himself, ‘and worked under my own eyes, in my own hall. I’ll find out how that’s done.’ He had never seen a trick that he could not do himself if he tried.",jolly good trick say work own eye own hall find do see trick do try 
23,"By this time a good many eyes in the audience had turned on the clean-shaven, curiously-dressed figure of the Egyptian Priest.",time good many eye audience turn clean shaven dress figure egyptian 
24,"‘Ladies and gentlemen,’ said Mr Devant, rising to the occasion, ‘this is a trick I have never before performed. The empty seat, third from the end, second row, gallery--you will now find occupied by an Ancient Egyptian, warranted genuine.’",lady gentleman say rise occasion trick perform empty seat third end second row gallery find occupy ancient egyptian warrant genuine 
25,He little knew how true his words were.,little know true word 
26,"And now all eyes were turned on the Priest and the children, and the whole audience, after a moment’s breathless surprise, shouted applause. Only the lady on the other side of Rekh-mara drew back a little. She KNEW no one had passed her, and, as she said later, over tea and cold tongue, ‘it was that sudden it made her flesh creep.’",eye turn child whole audience moment breathless surprise shout applause lady other side draw little know pass say tea cold tongue make flesh creep 
27,Rekh-mara seemed very much annoyed at the notice he was exciting.,seem annoyed notice exciting 
28,"‘Come out of this crowd,’ he whispered to Robert. ‘I must talk with you apart.’",come crowd whisper talk 
29,"‘Oh, no,’ Jane whispered. ‘I did so want to see the Mascot Moth, and the Ventriloquist.’",whisper want see 
30,‘How did you get here?’ was Robert’s return whisper.,get return whisper 
31,"‘How did you get to Egypt and to Tyre?’ retorted Rekh-mara. ‘Come, let us leave this crowd.’",get retort come let leave crowd 
32,"‘There’s no help for it, I suppose,’ Robert shrugged angrily. But they all got up.",be help suppose shrugg get 
33,‘Confederates!’ said a man in the row behind. ‘Now they go round to the back and take part in the next scene.’,confederate say man row go back take part next scene 
34,"‘I wish we did,’ said Robert.",wish say 
35,"‘Confederate yourself!’ said Cyril. And so they got away, the audience applauding to the last.",say get audience applaud last 
36,"In the vestibule of St George’s Hall they disguised Rekh-mara as well as they could, but even with Robert’s hat and Cyril’s Inverness cape he was too striking a figure for foot-exercise in the London streets. It had to be a cab, and it took the last, least money of all of them. They stopped the cab a few doors from home, and then the girls went in and engaged old Nurse’s attention by an account of the conjuring and a fervent entreaty for dripping-toast with their tea, leaving the front door open so that while Nurse was talking to them the boys could creep quietly in with Rekh-mara and smuggle him, unseen, up the stairs into their bedroom.",vestibule disguise hat cape strike figure foot exercise street have cab take last least money stop cab few door home girl go engage old attention account conjuring fervent entreaty drip toast tea leave front door open talk boy creep smuggle unseen stair bedroom 
37,"When the girls came up they found the Egyptian Priest sitting on the side of Cyril’s bed, his hands on his knees, looking like a statue of a king.",girl come find egyptian sit side bed hand knee look statue king 
38,"‘Come on,’ said Cyril impatiently. ‘He won’t begin till we’re all here. And shut the door, can’t you?’",come say begin shut door 
39,When the door was shut the Egyptian said--,door shut say 
40,‘My interests and yours are one.’,interest 
41,"‘Very interesting,’ said Cyril, ‘and it’ll be a jolly sight more interesting if you keep following us about in a decent country with no more clothes on than THAT!’",interesting say jolly sight interesting keep follow decent country more clothes 
42,"‘Peace,’ said the Priest. ‘What is this country? and what is this time?’",peace say country time 
43,"‘The country’s England,’ said Anthea, ‘and the time’s about 6,000 years later than YOUR time.’",country say time year time 
44,"‘The Amulet, then,’ said the Priest, deeply thoughtful, ‘gives the power to move to and fro in time as well as in space?’",say thoughtful give power move for time space 
45,"‘That’s about it,’ said Cyril gruffly. ‘Look here, it’ll be tea-time directly. What are we to do with you?’",say look tea time do 
46,"‘You have one-half of the Amulet, I the other,’ said Rekh-mara. ‘All that is now needed is the pin to join them.’",have half other say need pin join 
47,"‘Don’t you think it,’ said Robert. ‘The half you’ve got is the same half as the one we’ve got.’",think say half get same half one get 
48,"‘But the same thing cannot be in the same place and the same time, and yet be not one, but twain,’ said the Priest. ‘See, here is my half.’ He laid it on the Marcella counterpane. ‘Where is yours?’",same thing same place same time say see half lay counterpane 
49,"Jane watching the eyes of the others, unfastened the string of the Amulet and laid it on the bed, but too far off for the Priest to seize it, even if he had been so dishonourable. Cyril and Robert stood beside him, ready to spring on him if one of his hands had moved but ever so little towards the magic treasure that was theirs. But his hands did not move, only his eyes opened very wide, and so did everyone else’s for the Amulet the Priest had now quivered and shook; and then, as steel is drawn to the magnet, it was drawn across the white counterpane, nearer and nearer to the Amulet, warm from the neck of Jane. And then, as one drop of water mingles with another on a rain-wrinkled window-pane, as one bead of quick-silver is drawn into another bead, Rekh-mara’s Amulet slipped into the other one, and, behold! there was no more but the one Amulet!",watch eye other unfasten string lay bed seize dishonourable stand ready spring hand move little magic treasure hand move eye open else quiver shake steel draw magnet draw white counterpane nearer warm neck drop water mingle rain wrinkle window pane bead quick silver draw bead slip other one be more amulet 
50,"‘Black magic!’ cried Rekh-mara, and sprang forward to snatch the Amulet that had swallowed his. But Anthea caught it up, and at the same moment the Priest was jerked back by a rope thrown over his head. It drew, tightened with the pull of his forward leap, and bound his elbows to his sides. Before he had time to use his strength to free himself, Robert had knotted the cord behind him and tied it to the bedpost. Then the four children, overcoming the priest’s wrigglings and kickings, tied his legs with more rope.",black magic cry spring snatch swallow catch same moment jerk rope throw head draw tighten pull forward leap bind elbow side have time use strength free knotted cord tie bedpost child overcome priest wriggling kicking tie leg more rope 
51,"‘I thought,’ said Robert, breathing hard, and drawing the last knot tight, ‘he’d have a try for OURS, so I got the ropes out of the box-room, so as to be ready.’",think say breathe draw last knot tight have try get rope box room ready 
52,"The girls, with rather white faces, applauded his foresight.",girl white face applaud foresight 
53,"‘Loosen these bonds!’ cried Rekh-mara in fury, ‘before I blast you with the seven secret curses of Amen-Ra!’",loose bond cry fury blast secret curse 
54,"‘We shouldn’t be likely to loose them AFTER,’ Robert retorted.",likely lose retort 
55,"‘Oh, don’t quarrel!’ said Anthea desperately. ‘Look here, he has just as much right to the thing as we have. This,’ she took up the Amulet that had swallowed the other one, ‘this has got his in it as well as being ours. Let’s go shares.’",quarrel say look have much right thing have take swallow other one get let go share 
56,"‘Let me go!’ cried the Priest, writhing.",let go cry writhe 
57,"‘Now, look here,’ said Robert, ‘if you make a row we can just open that window and call the police--the guards, you know--and tell them you’ve been trying to rob us. NOW will you shut up and listen to reason?’",look say make row open window call police guard know tell try rob shut listen reason 
58,"‘I suppose so,’ said Rekh-mara sulkily.",suppose say 
59,"But reason could not be spoken to him till a whispered counsel had been held in the far corner by the washhand-stand and the towel-horse, a counsel rather long and very earnest.",reason speak whisper counsel hold far corner washhand stand towel horse counsel long earnest 
60,"At last Anthea detached herself from the group, and went back to the Priest.",last detach group go 
61,"‘Look here,’ she said in her kind little voice, ‘we want to be friends. We want to help you. Let’s make a treaty. Let’s join together to get the Amulet--the whole one, I mean. And then it shall belong to you as much as to us, and we shall all get our hearts’ desire.’",look say kind little voice want friend want help let make treaty let join get whole one mean belong get heart desire 
62,"‘Fair words,’ said the Priest, ‘grow no onions.’",fair word say grow onion 
63,"‘WE say, “Butter no parsnips”,’ Jane put in. ‘But don’t you see we WANT to be fair? Only we want to bind you in the chains of honour and upright dealing.’",say butter parsnip put see want fair want bind chain honour upright deal 
64,‘Will you deal fairly by us?’ said Robert.,deal say 
65,"‘I will,’ said the Priest. ‘By the sacred, secret name that is written under the Altar of Amen-Ra, I will deal fairly by you. Will you, too, take the oath of honourable partnership?’",say sacred secret name write deal take oath honourable partnership 
66,"‘No,’ said Anthea, on the instant, and added rather rashly. ‘We don’t swear in England, except in police courts, where the guards are, you know, and you don’t want to go there. But when we SAY we’ll do a thing--it’s the same as an oath to us--we do it. You trust us, and we’ll trust you.’ She began to unbind his legs, and the boys hastened to untie his arms.",say instant add swear police court guard know want go say do thing same oath do trust trust begin unbind leg boy hasten untie arm 
67,"When he was free he stood up, stretched his arms, and laughed.",free stand stretch arm laugh 
68,"‘Now,’ he said, ‘I am stronger than you and my oath is void. I have sworn by nothing, and my oath is nothing likewise. For there IS no secret, sacred name under the altar of Amen-Ra.’",say strong oath void swear oath be secret sacred name altar 
69,"‘Oh, yes there is!’ said a voice from under the bed. Everyone started--Rekh-mara most of all.",be say voice bed start most 
70,"Cyril stooped and pulled out the bath of sand where the Psammead slept. ‘You don’t know everything, though you ARE a Divine Father of the Temple of Amen,’ said the Psammead shaking itself till the sand fell tinkling on the bath edge. ‘There IS a secret, sacred name beneath the altar of Amen-Ra. Shall I call on that name?’",stoop pull bath sand sleep know divine say shake sand fall tinkle bath edge secret sacred name altar call name 
71,"‘No, no!’ cried the Priest in terror.",cry terror 
72,"‘No,’ said Jane, too. ‘Don’t let’s have any calling names.’",say let have calling name 
73,"‘Besides,’ said Rekh-mara, who had turned very white indeed under his natural brownness, ‘I was only going to say that though there isn’t any name under--’",say turn white natural brownness go say be name 
74,"‘There IS,’ said the Psammead threateningly.",say 
75,"‘Well, even if there WASN’T, I will be bound by the wordless oath of your strangely upright land, and having said that I will be your friend--I will be it.’",wasn’t bind wordless oath upright land say friend 
76,"‘Then that’s all right,’ said the Psammead; ‘and there’s the tea-bell. What are you going to do with your distinguished partner? He can’t go down to tea like that, you know.’",right say be tea bell go do distinguished partner go tea know 
77,"‘You see we can’t do anything till the 3rd of December,’ said Anthea, ‘that’s when we are to find the whole charm. What can we do with Rekh-mara till then?’",see do 3rd say find whole charm do 
78,"‘Box-room,’ said Cyril briefly, ‘and smuggle up his meals. It will be rather fun.’",box room say smuggle meal fun 
79,"‘Like a fleeing Cavalier concealed from exasperated Roundheads,’ said Robert. ‘Yes.’",flee conceal exasperate say 
80,"So Rekh-mara was taken up to the box-room and made as comfortable as possible in a snug nook between an old nursery fender and the wreck of a big four-poster. They gave him a big rag-bag to sit on, and an old, moth-eaten fur coat off the nail on the door to keep him warm. And when they had had their own tea they took him some. He did not like the tea at all, but he liked the bread and butter, and cake that went with it. They took it in turns to sit with him during the evening, and left him fairly happy and quite settled for the night.",take box room make comfortable possible snug nook old nursery fender wreck big poster give big rag bag sit old moth eat fur coat nail door keep warm have own tea take like tea like bread butter cake go take turn sit evening leave happy settle night 
81," But when they went up in the morning with a kipper, a quarter of which each of them had gone without at breakfast, Rekh-mara was gone! There was the cosy corner with the rag-bag, and the moth-eaten fur coat--but the cosy corner was empty.",go morning kipper quarter go breakfast gone be cosy corner rag bag moth eat fur coat cosy corner empty 
82,"‘Good riddance!’ was naturally the first delightful thought in each mind. The second was less pleasing, because everyone at once remembered that since his Amulet had been swallowed up by theirs--which hung once more round the neck of Jane--he could have no possible means of returning to his Egyptian past. Therefore he must be still in England, and probably somewhere quite near them, plotting mischief.",good riddance first delightful thought mind second pleasing remember swallow hang neck have possible means return egyptian past plot mischief 
83,"The attic was searched, to prevent mistakes, but quite vainly.",attic search prevent mistake 
84,"‘The best thing we can do,’ said Cyril, ‘is to go through the half Amulet straight away, get the whole Amulet, and come back.’",good thing do say go half get whole come 
85,"‘I don’t know,’ Anthea hesitated. ‘Would that be quite fair? Perhaps he isn’t really a base deceiver. Perhaps something’s happened to him.’",know hesitate fair base deceiver happen 
86,"‘Happened?’ said Cyril, ‘not it! Besides, what COULD happen?’",happen say happen 
87,"‘I don’t know,’ said Anthea. ‘Perhaps burglars came in the night, and accidentally killed him, and took away the--all that was mortal of him, you know--to avoid discovery.’",know say burglar come night kill take mortal know avoid discovery 
88,"‘Or perhaps,’ said Cyril, ‘they hid the--all that was mortal, in one of those big trunks in the box-room. SHALL WE GO BACK AND LOOK?’ he added grimly.",say hide mortal big trunk box room go look add 
89,"‘No, no!’ Jane shuddered. ‘Let’s go and tell the Psammead and see what it says.’",shudder let go tell see say 
90,"‘No,’ said Anthea, ‘let’s ask the learned gentleman. If anything has happened to Rekh-mara a gentleman’s advice would be more useful than a Psammead’s. And the learned gentleman’ll only think it’s a dream, like he always does.’",say let ask learn gentleman happen gentleman advice useful learn gentleman think dream 
91,"They tapped at the door, and on the ‘Come in’ entered. The learned gentleman was sitting in front of his untasted breakfast.",tap door come in’ enter learn gentleman sit front untasted breakfast 
92,"Opposite him, in the easy chair, sat Rekh-mara!",easy chair sit 
93,"‘Hush!’ said the learned gentleman very earnestly, ‘please, hush! or the dream will go. I am learning... Oh, what have I not learned in the last hour!’",say learn gentleman dream go learn learn last hour 
94,"‘In the grey dawn,’ said the Priest, ‘I left my hiding-place, and finding myself among these treasures from my own country, I remained. I feel more at home here somehow.’",grey dawn say leave hiding place find treasure own country remain feel home 
95,"‘Of course I know it’s a dream,’ said the learned gentleman feverishly, ‘but, oh, ye gods! what a dream! By jove!...’",course know dream say learn gentleman god dream jove 
96,"‘Call not upon the gods,’ said the Priest, ‘lest ye raise greater ones than ye can control. Already,’ he explained to the children, ‘he and I are as brothers, and his welfare is dear to me as my own.’",call god say raise great one control explain child brother welfare dear own 
97,"‘He has told me,’ the learned gentleman began, but Robert interrupted. This was no moment for manners.",tell learn gentleman begin interrupt moment manners 
98,"‘Have you told him,’ he asked the Priest, ‘all about the Amulet?’",tell ask 
99,"‘No,’ said Rekh-mara.",say 
100,‘Then tell him now. He is very learned. Perhaps he can tell us what to do.’,tell learn tell do 
101,"Rekh-mara hesitated, then told--and, oddly enough, none of the children ever could remember afterwards what it was that he did tell. Perhaps he used some magic to prevent their remembering.",hesitate tell child remember tell use magic prevent remember 
102,"When he had done the learned gentleman was silent, leaning his elbow on the table and his head on his hand.",do learn gentleman silent lean elbow table head hand 
103,"‘Dear Jimmy,’ said Anthea gently, ‘don’t worry about it. We are sure to find it today, somehow.’",dear say worry sure find today 
104,"‘Yes,’ said Rekh-mara, ‘and perhaps, with it, Death.’",say 
105,"‘It’s to bring us our hearts’ desire,’ said Robert.",bring heart desire say 
106,"‘Who knows,’ said the Priest, ‘what things undreamed-of and infinitely desirable lie beyond the dark gates?’",know say thing undream desirable lie dark gate 
107,"‘Oh, DON’T,’ said Jane, almost whimpering.",say whimper 
108,The learned gentleman raised his head suddenly.,learn gentleman raise head 
109,"‘Why not,’ he suggested, ‘go back into the Past? At a moment when the Amulet is unwatched. Wish to be with it, and that it shall be under your hand.’",suggest go moment unwatched wish hand 
110,It was the simplest thing in the world! And yet none of them had ever thought of it.,simple thing world think 
111,"‘Come,’ cried Rekh-mara, leaping up. ‘Come NOW!’",come cry leap come 
112,"‘May--may I come?’ the learned gentleman timidly asked. ‘It’s only a dream, you know.’",come learn gentleman ask dream know 
113,"‘Come, and welcome, oh brother,’ Rekh-mara was beginning, but Cyril and Robert with one voice cried, ‘NO.’",come brother begin voice cry 
114,"‘You weren’t with us in Atlantis,’ Robert added, ‘or you’d know better than to let him come.’",add know good let come 
115,"‘Dear Jimmy,’ said Anthea, ‘please don’t ask to come. We’ll go and be back again before you have time to know that we’re gone.’",dear say ask come go have time know gone 
116,"‘And he, too?’",
117,"‘We must keep together,’ said Rekh-mara, ‘since there is but one perfect Amulet to which I and these children have equal claims.’",keep say be perfect amulet child have equal claim 
118,Jane held up the Amulet--Rekh-mara went first--and they all passed through the great arch into which the Amulet grew at the Name of Power.,hold go pass great arch grow 
119,The learned gentleman saw through the arch a darkness lighted by smoky gleams. He rubbed his eyes. And he only rubbed them for ten seconds.,learn gentleman see arch darkness light smoky gleam rub eye rub second 
120," The children and the Priest were in a small, dark chamber. A square doorway of massive stone let in gleams of shifting light, and the sound of many voices chanting a slow, strange hymn. They stood listening. Now and then the chant quickened and the light grew brighter, as though fuel had been thrown on a fire.",child small dark chamber square doorway massive stone let gleam shift light sound many voice chant slow strange hymn stand listen chant quicken light grow bright fuel throw fire 
121,‘Where are we?’ whispered Anthea.,whisper 
122,‘And when?’ whispered Robert.,whisper 
123,"‘This is some shrine near the beginnings of belief,’ said the Egyptian shivering. ‘Take the Amulet and come away. It is cold here in the morning of the world.’",shrine beginning belief say egyptian shiver take come cold morning world 
124,"And then Jane felt that her hand was on a slab or table of stone, and, under her hand, something that felt like the charm that had so long hung round her neck, only it was thicker. Twice as thick.",feel hand slab table stone hand feel charm hang neck thick thick 
125,"‘It’s HERE!’ she said, ‘I’ve got it!’ And she hardly knew the sound of her own voice.",say get know sound own voice 
126,"‘Come away,’ repeated Rekh-mara.",come repeat 
127,"‘I wish we could see more of this Temple,’ said Robert resistingly.",wish see more say 
128,"‘Come away,’ the Priest urged, ‘there is death all about, and strong magic. Listen.’",come urge be death strong magic listen 
129,"The chanting voices seemed to have grown louder and fiercer, and light stronger.",chant voice seem grow louder fiercer light strong 
130,"‘They are coming!’ cried Rekh-mara. ‘Quick, quick, the Amulet!’",come cry quick quick amulet 
131,Jane held it up.,hold 
132, ‘What a long time you’ve been rubbing your eyes!’ said Anthea; ‘don’t you see we’ve got back?’ The learned gentleman merely stared at her.,long time rub eye say see get learn gentleman stare 
133,"‘Miss Anthea--Miss Jane!’ It was Nurse’s voice, very much higher and squeaky and more exalted than usual.",voice high squeaky exalt usual 
134,"‘Oh, bother!’ said everyone. Cyril adding, ‘You just go on with the dream for a sec, Mr Jimmy, we’ll be back directly. Nurse’ll come up if we don’t. SHE wouldn’t think Rekh-mara was a dream.’",bother say add go dream sec nurse come think dream 
135,"Then they went down. Nurse was in the hall, an orange envelope in one hand, and a pink paper in the other.",go hall orange envelope hand pink paper other 
136,"‘Your Pa and Ma’s come home. “Reach London 11.15. Prepare rooms as directed in letter”, and signed in their two names.’",come reach prepare room direct letter sign name 
137,"‘Oh, hooray! hooray! hooray!’ shouted the boys and Jane. But Anthea could not shout, she was nearer crying.",shout boy shout cry 
138,"‘Oh,’ she said almost in a whisper, ‘then it WAS true. And we HAVE got our hearts’ desire.’",say whisper true get heart desire 
139,"‘But I don’t understand about the letter,’ Nurse was saying. ‘I haven’t HAD no letter.’",understand letter say have letter 
140,"‘OH!’ said Jane in a queer voice, ‘I wonder whether it was one of those... they came that night--you know, when we were playing “devil in the dark”--and I put them in the hat-stand drawer, behind the clothes-brushes and’--she pulled out the drawer as she spoke--‘and here they are!’",say queer voice wonder come night know play dark put hat stand drawer clothes brush pull drawer speak 
141,There was a letter for Nurse and one for the children. The letters told how Father had done being a war-correspondent and was coming home; and how Mother and The Lamb were going to meet him in Italy and all come home together; and how The Lamb and Mother were quite well; and how a telegram would be sent to tell the day and the hour of their home-coming.,be letter child letter tell do war correspondent come go meet come telegram send tell day hour home come 
142,"‘Mercy me!’ said old Nurse. ‘I declare if it’s not too bad of You, Miss Jane. I shall have a nice to-do getting things straight for your Pa and Ma.’",mercy say old declare bad have nice do get thing 
143,"‘Oh, never mind, Nurse,’ said Jane, hugging her; ‘isn’t it just too lovely for anything!’",mind say hug lovely 
144,"‘We’ll come and help you,’ said Cyril. ‘There’s just something upstairs we’ve got to settle up, and then we’ll all come and help you.’",come help say be upstairs get settle come help 
145,"‘Get along with you,’ said old Nurse, but she laughed jollily. ‘Nice help YOU’D be. I know you. And it’s ten o’clock now.’",get say old laugh nice help know o'clock 
146," There was, in fact, something upstairs that they had to settle. Quite a considerable something, too. And it took much longer than they expected.",be fact have settle considerable take expect 
147,"A hasty rush into the boys’ room secured the Psammead, very sandy and very cross.",hasty rush boy room secure sandy cross 
148,"‘It doesn’t matter how cross and sandy it is though,’ said Anthea, ‘it ought to be there at the final council.’",matter cross sandy say final council 
149,"‘It’ll give the learned gentleman fits, I expect,’ said Robert, ‘when he sees it.’",give learn gentleman fit expect say see 
150,But it didn’t.,
151,"‘The dream is growing more and more wonderful,’ he exclaimed, when the Psammead had been explained to him by Rekh-mara. ‘I have dreamed this beast before.’",dream grow more wonderful exclaim explain dream beast 
152,"‘Now,’ said Robert, ‘Jane has got the half Amulet and I’ve got the whole. Show up, Jane.’",say get half get whole show 
153,"Jane untied the string and laid her half Amulet on the table, littered with dusty papers, and the clay cylinders marked all over with little marks like the little prints of birds’ little feet. Robert laid down the whole Amulet, and Anthea gently restrained the eager hand of the learned gentleman as it reached out yearningly towards the ‘perfect specimen’.",unty string lay half table litter dusty paper clay cylinder mark little mark little print bird little foot lay whole restrain eager hand learn gentleman reach perfect specimen 
154,"And then, just as before on the Marcella quilt, so now on the dusty litter of papers and curiosities, the half Amulet quivered and shook, and then, as steel is drawn to a magnet, it was drawn across the dusty manuscripts, nearer and nearer to the perfect Amulet, warm from the pocket of Robert. And then, as one drop of water mingles with another when the panes of the window are wrinkled with rain, as one bead of mercury is drawn into another bead, the half Amulet, that was the children’s and was also Rekh-mara’s,--slipped into the whole Amulet, and, behold! there was only one--the perfect and ultimate Charm.",quilt dusty litter paper curiosity half quiver shake steel draw magnet draw dusty manuscript nearer perfect warm pocket drop water mingle pane window wrinkle rain bead mercury draw bead half child slip whole be perfect ultimate charm 
155,"‘And THAT’S all right,’ said the Psammead, breaking a breathless silence.",right say break breathless silence 
156,"‘Yes,’ said Anthea, ‘and we’ve got our hearts’ desire. Father and Mother and The Lamb are coming home today.’",say get heart desire come today 
157,‘But what about me?’ said Rekh-mara.,say 
158,‘What IS your heart’s desire?’ Anthea asked.,heart desire ask 
159,"‘Great and deep learning,’ said the Priest, without a moment’s hesitation. ‘A learning greater and deeper than that of any man of my land and my time. But learning too great is useless. If I go back to my own land and my own age, who will believe my tales of what I have seen in the future? Let me stay here, be the great knower of all that has been, in that our time, so living to me, so old to you, about which your learned men speculate unceasingly, and often, HE tells me, vainly.’",great deep learning say moment hesitation learning great deep man land time learn great useless go own land own age believe tale see future let stay great knower time live old learn man speculate tell 
160,"‘If I were you,’ said the Psammead, ‘I should ask the Amulet about that. It’s a dangerous thing, trying to live in a time that’s not your own. You can’t breathe an air that’s thousands of centuries ahead of your lungs without feeling the effects of it, sooner or later. Prepare the mystic circle and consult the Amulet.’",say ask dangerous thing try live time own breathe air thousand century lung feel effect prepare mystic circle consult 
161,"‘Oh, WHAT a dream!’ cried the learned gentleman. ‘Dear children, if you love me--and I think you do, in dreams and out of them--prepare the mystic circle and consult the Amulet!’",dream cry learn gentleman dear child love think dream prepare mystic circle consult 
162,"They did. As once before, when the sun had shone in August splendour, they crouched in a circle on the floor. Now the air outside was thick and yellow with the fog that by some strange decree always attends the Cattle Show week. And in the street costers were shouting. ‘Ur Hekau Setcheh,’ Jane said the Name of Power. And instantly the light went out, and all the sounds went out too, so that there was a silence and a darkness, both deeper than any darkness or silence that you have ever even dreamed of imagining. It was like being deaf or blind, only darker and quieter even than that.",sun shine splendour crouch circle floor air thick yellow fog strange decree attend week street coster shouting say light go sound go be silence darkness deep darkness silence dream imagin deaf blind dark quiet 
163,"Then out of that vast darkness and silence came a light and a voice. The light was too faint to see anything by, and the voice was too small for you to hear what it said. But the light and the voice grew. And the light was the light that no man may look on and live, and the voice was the sweetest and most terrible voice in the world. The children cast down their eyes. And so did everyone.",vast darkness silence come light voice light faint see voice small hear say light voice grow light light man look live voice sweetest terrible voice world child cast eye do 
164,"‘I speak,’ said the voice. ‘What is it that you would hear?’",speak say voice hear 
165,There was a pause. Everyone was afraid to speak.,be pause afraid speak 
166,"‘What are we to do about Rekh-mara?’ said Robert suddenly and abruptly. ‘Shall he go back through the Amulet to his own time, or--’",do say go own time 
