id,paragraph,tokens
46,"""I daresay,"" said Dudu, vaguely--he seemed to be thinking to himself. ""Yes,"" he continued, cocking his head on one side, ""I suppose I am what _you_ would call very old, though the white lady would consider me quite a baby. Yes, I've seen queer things in my time.""",say seem think continue cock head side suppose call old white lady consider baby see queer thing time 
47,"""_What?_"" said the children both together, eagerly, ""oh, do tell us some of them. If you would tell us a story, Dudu, it would be as nice as an adventure.""",say child tell tell story nice adventure 
48,"""Stories,"" said Dudu, ""are hardly in my line. I might tell you a little of some things I've seen, but I don't know that they would interest you.""",story say line tell little thing see know interest 
49,"""Oh yes! oh yes!"" cried the children, ""of course they would. And it's so nice and warm up here, Dudu--much warmer than in the house.""",cry child course nice warm warm house 
50,"""Sit down, then,"" said Dudu, ""here, in this corner. You can lean against the parapet,""--for a low wall ran round the roof--""and look at the stars while you listen to me. Well--one day, a good long while ago you would consider it, no doubt----""",sit say corner lean parapet low wall run roof look star listen day good long while consider doubt 
51,"""Was it a hundred years ago?"" interrupted Jeanne.",year interrupt 
52,"""About that, I daresay,"" said the raven carelessly. ""I cannot be quite exact to twenty or thirty years, or so. Well, one day--it was a very hot day, I remember, and I had come up here for a little change of air--I was standing on the edge of the parapet watching our two young ladies who were walking up and down the terrace path down there, and thinking how nice they looked in their white dresses and blue sashes tied close up under their arms, like the picture of your great-grandmother as a young girl, in the great salon, Mademoiselle Jeanne.""",say raven exact year day hot day remember come little change air stand edge parapet watch young lady walk terrace path think nice look white dress blue sashe tie arm picture great grandmother young girl great salon 
53,"""Oh yes, I know it,"" said Jeanne. ""She has a nice face, but _I_ don't think her dress is at all pretty, Dudu.""",know say have nice face think dress pretty 
54,"""And I don't suppose your great-grandmother would think yours at all pretty, either, Mademoiselle Jeanne,"" said Dudu, with the queer sort of croak which he used for a laugh. ""It is one of the things that has amazed me very much in my observations--the strange fancies the human race has about clothes. Of course you are not so fortunate as we are in having them ready-made, but still I cannot understand why you don't do the best you can--adopt a pattern and keep to it always. It would be the next best thing to having feathers, _I_ should say.""",suppose great grandmother think say queer sort croak use laugh thing amaze observation strange fancy human race have clothes course fortunate have ready make understand do good adopt pattern keep next good thing have feather say 
55,"""I don't think so,"" said Jeanne. ""It would be very stupid every morning when you got up, and every time you were going out, or friends coming to see you, or anything like that--it would be _very_ stupid never to have to think, 'What shall I put on?' or to plan what colours would look nice together. There would hardly be any use in having shops or dressmakers, or anything. And _certainly_, Monsieur Dudu, I wouldn't choose to be dressed like you, never anything but black--as if one were always going to a funeral.""",think say stupid morning get time go friend come see stupid have think put plan colour look nice be use have shop dressmaker choose dress black go funeral 
56,"""It is all a matter of taste, Mademoiselle,"" replied Dudu, so amiably that Hugh wondered more and more at his politeness to Jeanne, who was certainly not very civil to him. ""For my part, I confess I have always had a great fancy for white--the force of contrast, I suppose--and this brings me back to telling you how very nice your great-grandmother and her sister looked that day walking up and down the terrace path in their white dresses.""",matter taste reply wonder more politeness civil part confess have great fancy white force contrast suppose bring tell nice great grandmother sister look day walk terrace path white dress 
57,"""My great-grandmother!"" exclaimed Jeanne. ""Why, you said 'our young ladies.'""",great grandmother exclaim say young lady 
58,"""So they were our young ladies,"" replied Dudu. ""Even though one was your great-grandmother, Mademoiselle, and not yours only but Monsieur Chéri's too, and the other, of course, your great-grand-aunt. There have been many 'our young ladies' that I can remember in this house, which has so long been the home of one family, and my home always. In three or four hundred years one sees a good deal. Ah yes! Well, as I was saying, I was standing on the edge of the parapet looking over at the young ladies, and admiring them and the sunshine and the flowers in the garden all at once, when I suddenly heard a window open. It was not one of the windows of our house. I have very quick ears, and I knew that in an instant, so I looked about to see what window it was. In those days there were not quite so many houses behind our garden as there are now. Your great-great-grandfather sold some of the land about that time, and then houses were built, but just then there were only two or three that overlooked one side of the garden. One of them was a large high house, which was let in flats to various families, often visitors to the town, or strangers who had come for a short time for the education of their children, or some other reason. It was not long before I discovered that the window I had heard open was in this house. It was one on the second story, looking on to a little balcony which at one end was not very high above the terrace walk. I watched to see who had opened the window, and in a few moments I saw peeping out half timidly the pretty fair face of a little girl. Quite a little girl she was, not much older than you, Mademoiselle Jeanne, but not like you, for she had light hair and soft blue eyes, and a fair face like Monsieur Chéri. She was a little English girl. She peeped out, and then, seeing that no one was observing her, she came quietly on to the balcony, and, creeping down into a corner where she could scarcely be seen, she sat watching our two pretty young ladies with all her eyes. No wonder, I thought; they were very pretty young ladies, and it was nice to see them together, walking up and down with arms intertwined, and talking eagerly, their talk sometimes interrupted by merry bursts of soft girlish laughter. And all the time the lonely little creature on the balcony sat and watched them longingly, her little pale face pressed against the bars, her plain black dress almost hiding her from notice.",young lady reply great grandmother other course great grand aunt be many young lady remember house home family home year see good deal say stand edge parapet look young lady admire sunshine flower garden hear window open window house have quick ear know instant look see window day be many house garden be great great grandfather sell land time house build be overlook side garden large high house let flat various family visitor town stranger come short time education child other reason discover window hear open house second story look little balcony end high terrace walk watch see open window few moment see peep half fair face little girl little girl old have light hair soft blue eye fair face little english girl peep see observe come balcony creep corner see sit watch pretty young lady eye wonder think young lady nice see walk arm intertwine talk talk interrupt merry burst soft girlish laughter time lonely little creature balcony sit watch little pale face press bar plain black dress hide notice 
59,"""'How happy they look, those pretty young ladies,' the lonely little girl said to herself. 'How happy I should be if I had a sister, for I have no one to talk to, no one to kiss me and play with me and if ever I say I am sad my aunt is angry. O mother! why did you go away and leave me?'""",happy look young lady lonely little girl say happy have sister have talk kiss play say sad aunt angry mother go leave 
60,"""Could you hear all that from up here on the roof?"" said Jeanne. ""Dear me, Dudu, you must have good ears.""",hear roof say have good ear 
61,"""Of course I have; I told you so, Mademoiselle,"" said Dudu drily. ""I had better ears than your great-grandmother and her sister, for they heard nothing, not even when the poor little girl took courage to push her face farther forward between the railings, and to say very softly and timidly,",course have tell say have good ear great grandmother sister hear poor little girl take courage push face railing say 
62,"""'Mesdemoiselles, Mesdemoiselles, _might_ I come and walk with you? I am so tired of being here all alone.'",come walk tired 
63,"""They did not hear her. They were talking too busily about the fête of their mother, I think, which was to be in a few days, and of what they were to prepare for her. And the poor little girl sat up there for more than an hour watching them with longing eyes, but not daring to call out more loudly. It made me quite melancholy to see her, and when at last our young ladies went in, and she had to give up hopes of gaining their attention, it made me more melancholy still, she looked so disappointed, and her eyes were full of tears; and I felt quite upset about her, and kept turning over in my head what I could do to make her happier. I thought about it for some time, and at last I decided that the first thing to do was to find out more about the little stranger and the cause of her grief. For this purpose I stationed myself the next morning just below the window of the kitchen of her house, which, by hopping from the balcony, I was easily able to do, and by listening to the conversation of the servants I soon learned all I wanted to know. She was, as I had supposed, a little English girl. Her mother had died in Italy but a short time before, and she was now in the charge of her mother's aunt, an elderly and severe lady, who understood nothing about children, and took no pains to make poor little Charlotte happy. So it was a sad life for the child, whose father also was dead; and as from the talk of the servants I gathered that she was a good and gentle little girl, I felt more sorry for her than before; and as I hopped back on to the balcony I looked to see if she was again at the window. Yes, there she was, her face pressed against the glass, staring out in the direction of the terrace walk, watching, no doubt, to see if our young ladies were coming out again. I hopped in front of the window backwards and forwards two or three times to catch her attention, and a smile lit up her little pale face when she saw me.",hear talk fête mother think few day prepare poor little girl sit more hour watch long eye dare call make melancholy see last young lady go have give hope gain attention make melancholy look disappointed eye full tear feel upset keep turn head do make happy think time last decide first thing do find more little stranger cause grief purpose station next morning window kitchen house hopping balcony able do listen conversation servant learn want know suppose little english girl mother die short time charge mother aunt elderly severe lady understand child take pain make poor little happy sad life child father dead talk servant gather good gentle little girl feel sorry hopp balcony look see window face press glass stare direction terrace walk watch doubt see young lady come hopp front window forward time catch attention smile light little pale face see 
64,"""'Good day, Mr. Raven,' she said politely. 'Have you come to see me? It is very kind of you if you have, for I have nobody to play with. But, oh! if you could tell those pretty young ladies how I should like to walk about their garden with them, how pleased I should be.'",good day say come see kind have have play tell young lady like walk garden pleased 
65,"""I bowed to her in token of understanding what she said, but I was not sure that she noticed it, for she just went on chattering in her soft little voice.",bow token understand say sure notice go chatter soft little voice 
66,"""'Poor old raven,' she said. 'What a pity you can't speak, for if you could I might send a message by you to those pretty young ladies;' and though I walked slowly backwards and forwards on the balcony, and bowed most politely each time I passed her, yet she did not seem to understand.""",poor old raven say pity speak send message young lady walk forward balcony bow time pass seem understand 
67,"""Why didn't you speak?"" interrupted Jeanne. ""You can speak quite well to Chéri and me. Had you not learned to speak at that time, Dudu?""",speak interrupt speak learn speak time 
68,The raven hemmed and hawed and cleared his throat.,raven hemm haw clear throat 
69,"""It is not to the point, Mademoiselle,"" he said, ""to enter into all these explanations. If you would have the goodness to let me continue my reminiscences without interrupting me, I should really be obliged. I warned you I had not any amusing stories to tell, merely recollections of scenes in my past life. If you would prefer my leaving off, you have only to say so.""",point say enter explanation have goodness let continue reminiscence interrupt oblige warn have amusing story tell recollection scene past life prefer leave have say 
70,"""Oh no, no. Please go on,"" exclaimed Jeanne, seeing that the raven was really ruffled. ""I think it's _very_ interesting, and I'll promise not to interrupt you any more.""",go exclaim see raven ruffled think interesting promise interrupt more 
71,"""Well,"" continued Dudu, ""I bowed, as I told you, very politely two or three times, and at last I hopped away, still revolving in my mind how I could serve the poor little girl. That afternoon our young ladies came again on to the terrace, but they did not stay long, and the little girl was not to be seen on the balcony, though I daresay she was peering out through the window to see as far as she could. And the next day and the day after were very rainy, so there was nothing I could do. But after that again there came a very fine day--a beautiful sunny day it was, I remember it well--and our young ladies came out like the flowers and the birds to enjoy it. Out, too, came the forlorn little black figure, hiding itself as before behind the railings of the balcony, but looking with longing eyes at the garden below, which to her must have seemed a kind of Paradise. I directed my steps to the terrace, and walked slowly in front of the young ladies, slowly and solemnly straight in front of them, for I wanted to attract their attention.",continue bow tell time last hopp revolve mind serve poor little girl afternoon young lady come terrace stay little girl see balcony peer window see next day day rainy be do come fine day beautiful sunny day remember young lady come flower bird enjoy come forlorn little black figure hide railing balcony look long eye garden seem kind direct step terrace walk front young lady front want attract attention 
72,"""'How particularly solemn Dudu looks to-day,' said one of them to the other.",solemn look day say other 
73,"""'Yes,' she replied, 'quite as if he had something on his mind. Have you been doing anything naughty, Dudu?'",reply have mind do naughty 
74,"""I turned and looked at her reproachfully. I was not offended, I knew she was only joking, my character stood far above any imputation; but still, there are subjects on which jokes are better avoided, and there _was_ a cousin of mine whose honesty, I am sorry to say, had been more than once suspected; altogether, I hardly thought the remark in good taste, and Mademoiselle Eliane was not slow to perceive it.",turn look offend know joke character stand imputation be subject joke avoid cousin honesty sorry say more suspect think remark good taste slow perceive 
75,"""'Poor old Dudu,' she cried; 'have I hurt your feelings? But tell me what are you looking so solemn about?'",poor old cry hurt feeling tell look solemn 
76,"""I looked at her again, and then, sure that she and her sister were both watching me with attention, I sprang up the side of the wall next the little stranger's house, hopped over the balcony railings, and finding, as I expected, my little friend crouched down in the corner, I gave a loud, sharp croak, as if something were the matter. Charlotte started up in a fright, and the young ladies, watching me curiously, for the first time observed her little figure.",look sure sister watch attention spring side wall little stranger house hopp balcony railing find expect little friend crouch corner give loud sharp croak matter start fright young lady watch first time observe little figure 
77,"""'Why, Dudu has a friend up there!' exclaimed Mademoiselle Jeanne--your great-grandmother, my dears. 'Mademoiselle,' she called out to the little girl, whose small black figure did not look very much bigger than mine as we stood up there side by side; 'Mademoiselle, do not be frightened of our old raven. He will not hurt you.'",have friend exclaim great grandmother dear call little girl small black figure look big stand side side frighten old raven hurt 
78,"""'I am not frightened, thank you,' said the little girl's gentle voice. 'He has been to see me before. I was only startled when he made that funny noise. But O Mesdemoiselles,' she continued, clasping her hands in entreaty, 'you do not know how I should like to come down into your garden and play with you, or at least,' as she suddenly recollected that such tall young ladies were rather past the age for mere 'playing,' 'walk about and talk with you. I have watched you so many days, and I am so lonely. But I did not like to speak to you unless you spoke to me.'",frighten thank say little girl gentle voice see startle make funny noise continue clasp hand entreaty know like come garden play least recollect such tall young lady age mere playing walk talk watch many day lonely like speak speak 
79,"""'We never saw you,' said Mademoiselle Eliane. 'We should have seen you now but for the funny way Dudu has been going on, as if he wanted to introduce us to each other.'",see say see funny way go want introduce other 
80,"""I felt quite proud when Mademoiselle Eliane said that. It has always been a gratification to me to find myself understood. And I felt still prouder when the little girl replied, looking at me gratefully,",feel proud say gratification find understand feel prouder little girl reply look 
81,"""'How nice of him! He must have understood what I said to him in fun the other day. But O Mesdemoiselles,' she went on, '_may_ I come down to you?'",nice understand say fun other day go come 
82,"""'How can you get down?' said Mademoiselle Jeanne; 'and are you sure your mother would not mind?'",get say sure mother mind 
83,"""'I have no mother,' said the little girl sadly, 'and my aunt would not mind, I know. She never minds what I do, if I don't make a noise.'",have mother say little girl aunt mind know mind do make noise 
84,"""'But how can you get down?' repeated Mademoiselle Jeanne, 'unless Dudu can take you on his back and fly with you!'",get repeat take back fly 
85,"""'Oh, I can easily get down,' said the little girl; 'I have often planned it. I can climb over the railings at this end--look, there is a jutting-out ledge that I can put my foot on. Then I can stand a minute outside and jump--if you will come close to, so that I shall not roll down the terrace bank.'",get say little girl plan climb railing end look be jutting out ledge put foot stand minute jump come roll terrace bank 
86,,
87, ,
