id,paragraph,tokens
18,"Up there sprang a tall, white flame of fire, waving like a tongue of light; and forth from the heap jumped the most beautiful, strong, funny, black cat that ever was seen!",spring tall white flame fire wave tongue light heap jump beautiful strong funny black cat see 
19,"It was Frank as he had been in the vigour of his youth; and he knew the prince at once, and rubbed himself against him and purred.",vigour youth know prince rub purr 
20,"The prince lifted up Frank and kissed his nose for joy; and a bright tear rolled down on Frank’s face, and made him rub his nose with his paw in the most comical manner.",prince lift kiss nose joy bright tear roll face make rub nose paw comical manner 
21,"Then the prince set him down, and he ran round and round after his tail; and, lastly, cocked his tail up, and marched proudly after the prince into the castle.",prince set run tail cocked tail march prince castle 
22,"“Oh, Frank!” said Prince Prigio, “no cat since the time of Puss in Boots was ever so well taken care of as you shall be. For if the fairy water from the Fountain of Lions can bring _you_ back to life--why, there is a chance for Alphonso and Enrico!”",say cat time take care fairy water bring life be chance 
23,"Then Prigio bustled about, got ready some cold luncheon from the store-room, took all his fairy things that he was likely to need, sat down with them on the flying carpet, and wished himself at the mountain of the Firedrake.",bustle get ready cold luncheon store room take fairy thing likely need sit fly carpet wish mountain 
24,"“I have the king now,” he said; “for if I can’t find the ashes of my brothers, by Jove! I’ll!--”",have king say find ash brother 
25,"Do you know what he meant to do, if he could not find his brothers? Let every child-guess.",know mean do find brother let child guess 
26,"Off he flew; and there he was in a second, just beside poor Alphonso’s garden-engine. Then Prigio, seeing a little heap of grey ashes beside the engine, watered them with the fairy water; and up jumped Alphonso, as jolly as ever, his sword in his hand.",fly second poor garden engine see little heap grey ash engine water fairy water jump jolly sword hand 
27,"“Hullo, Prigio!” cried he; “are you come after the monster too? I’ve been asleep, and I had a kind of dream that he beat me. But the pair of us will tackle him. How is Molinda?”",cry come monster asleep have kind dream beat pair tackle 
28,"“Prettier than ever,” said Prigio; “but anxious about you. However, the Firedrake’s dead and done for; so never mind him. But I left Enrico somewhere about. Just you sit down and wait a minute, till I fetch him.”",pretty say anxious dead do mind leave sit wait minute fetch 
29,"The prince said this, because he did not wish Alphonso to know that he and Enrico had not had quite the best of it in the affair with the monster.",prince say wish know have good affair monster 
30,"“All right, old fellow,” says Alphonso; “but have you any luncheon with you? Never was so hungry in my life!”",right old fellow say luncheon hungry life 
31,"Prince Prigio had thought of this, and he brought out some cold sausage (to which Alphonso was partial) and some bread, with which the younger prince expressed himself satisfied. Then Prigio went up the hill some way, first warning Alphonso _not_ to sit on his carpet for fear of _accidents_ like that which happened to Benson. In a hollow of the hill, sure enough there was the sword of Enrico, the diamonds of the hilt gleaming in the sun. And there was a little heap of grey ashes.",think bring cold sausage partial bread young prince express satisfy go hill way warning _not_ sit carpet fear _accidents_ happen hollow hill be sword diamond hilt gleam sun be little heap grey ash 
32,"The prince poured a few drops of the water from the Fountain of Lions on them, and up, of course, jumped Enrico, just as Alphonso had done.",prince pour few drop water course jump do 
33,"“Sleepy old chap you are, Enrico,” said the prince; “but come on, Alphonso will have finished the grub unless we look smart.”",sleepy old chap say prince come finish grub look smart 
34,"So back they came, in time to get their share of what was going; and they drank the Remora’s very good health, when Prigio told them about the fight. But neither of them ever knew that they had been dead and done for; because Prigio invented a story that the mountain was enchanted, and that, as long as the Firedrake lived, everyone who came there fell asleep. He did tell them about the flying carpet, however, which of course did not much surprise them, because they had read all about it in the _Arabian Nights_ and other historical works.",come time get share go drink good health tell fight know dead do invent story mountain enchant live come fall asleep tell fly carpet course surprise read other historical work 
35,"“And now I ‘ll show you fun!” said Prigio; and he asked them both to take their seats on the carpet, and wished to be in the valley of the Remora.",show fun say ask take seat carpet wish valley 
36,"There they were in a moment, among the old knights whom, if you remember, the Remora had frozen into stone. There was quite a troop of them, in all sorts of armour--Greek and Roman, and Knight Templars like Front’ de Bouf and Brian du Bois Gilbert--all the brave warriors that had tried to fight the Remora since the world began.",moment old knight remember freeze stone be troop sort armour greek roman brave warrior try fight world begin 
37,"Then Prigio gave each of his brothers some of the water in their caps, and told them to go round pouring a drop or two on each frozen knight. And as they did it, lo and behold! each knight came alive, with his horse, and lifted his sword and shoute:",give brother water cap tell go pour drop freeze knight do behold knight come alive horse lift sword shoute 
38,"“Long live Prince Prigio!” in Greek, Latin, Egyptian, French, German, and Spanish,--all of which the prince perfectly understood, and spoke like a native.",long live greek latin egyptian french german prince understand speak native 
39,"So he marshalled them in order, and sent them off to ride to Falkenstein and cry:",marshall order send ride cry 
40,“Prince Prigio is coming!”,come 
41," Off they went, the horses’ hoofs clattering, banners flying, sunshine glittering on the spear-points. Off they rode to Falkenstein; and when the king saw them come galloping in, I can tell you he had no more notion of hanging Prigio.",go horse hoof clatter banner fly sunshine glitter spear point ride king see come gallop tell have more notion hang 
42,,
43,,
44,,
