id,paragraph,tokens
24,"""The mandarins!"" repeated Griselda. ""Why, cuckoo, they're not alive! How could they play?""",mandarin repeat cuckoo alive play 
25,"The cuckoo looked at her gravely for a minute, then shook his head.",cuckoo look minute shake head 
26,"""You have a _great_ deal to learn,"" he said solemnly. ""Don't you know that _everything's_ alive?""",have _great_ deal learn say know _everything alive 
27,"""No,"" said Griselda, ""I don't; and I don't know what you mean, and I don't think I want to know what you mean. I want to talk about playing.""",say know mean think want know mean want talk play 
28,"""Well,"" said the cuckoo, ""talk.""",say cuckoo talk 
29,"""What I call playing,"" pursued Griselda, ""is--I have thought about it now, you see--is being amused. If you will amuse me, cuckoo, I will count that you are playing with me.""",call play pursue think see amuse amuse cuckoo count play 
30,"""How shall I amuse you?"" inquired he.",amuse inquire 
31,"""Oh, that's for you to find out!"" exclaimed Griselda. ""You might tell me fairy stories, you know: if you're a fairy you should know lots; or--oh yes, of course that would be far nicer--if you are a fairy you might take me with you to fairyland.""",find exclaim tell fairy story know fairy know lot course nice fairy take fairyland 
32,Again the cuckoo shook his head.,cuckoo shake head 
33,"""That,"" said he, ""I cannot do.""",say do 
34,"""Why not?"" said Griselda. ""Lots of children have been there.""",say lot child 
35,"""I doubt it,"" said the cuckoo. ""_Some_ may have been, but not lots. And some may have thought they had been there who hadn't really been there at all. And as to those who have been there, you may be sure of one thing--they were not _taken_, they found their own way. No one ever was _taken_ to fairyland--to the real fairyland. They may have been taken to the neighbouring countries, but not to fairyland itself.""",doubt say cuckoo lot think sure thing _taken_ find own way fairyland real fairyland take neighbour country fairyland 
36,"""And how is one ever to find one's own way there?"" asked Griselda.",find own way ask 
37,"""That I cannot tell you either,"" replied the cuckoo. ""There are many roads there; you may find yours some day. And if ever you do find it, be sure you keep what you see of it well swept and clean, and then you may see further after a while. Ah, yes, there are many roads and many doors into fairyland!""",tell reply cuckoo be many road find day find sure keep see sweep clean see while be many road many door fairyland 
38,"""Doors!"" cried Griselda. ""Are there any doors into fairyland in this house?""",door cry be door fairyland house 
39,"""Several,"" said the cuckoo; ""but don't waste your time looking for them at present. It would be no use.""",several say cuckoo waste time look present use 
40,"""Then how will you amuse me?"" inquired Griselda, in a rather disappointed tone.",amuse inquire disappointed tone 
41,"""Don't you care to go anywhere except to fairyland?"" said the cuckoo.",care go fairyland say cuckoo 
42,"""Oh yes, there are lots of places I wouldn't mind seeing. Not geography sort of places--it would be just like lessons to go to India and Africa and all those places--but _queer_ places, like the mines where the goblins make diamonds and precious stones, and the caves down under the sea where the mermaids live. And--oh, I've just thought--now I'm so nice and little, I _would_ like to go all over the mandarins' palace in the great saloon.""",be lot place mind see geography sort place lesson go place place mine goblin make diamond precious stone cave sea mermaid live think nice little like go mandarin palace great saloon 
43,"""That can be easily managed,"" said the cuckoo; ""but--excuse me for an instant,"" he exclaimed suddenly. He gave a spring forward and disappeared. Then Griselda heard his voice outside the doors, ""Cuckoo, cuckoo, cuckoo."" It was three o'clock.",manage say cuckoo excuse instant exclaim give spring disappear hear voice door cuckoo cuckoo o'clock 
44,"The doors opened again to let him through, and he re-settled himself on his chair. ""As I was saying,"" he went on, ""nothing could be easier. But that palace, as you call it, has an entrance on the other side, as well as the one you know.""",door open let re-settle chair say go easy palace call have entrance other side one know 
45,"""Another door, do you mean?"" said Griselda. ""How funny! Does it go through the wall? And where does it lead to?""",door mean say funny go wall lead 
46,"""It leads,"" replied the cuckoo, ""it leads to the country of the Nodding Mandarins.""",lead reply cuckoo lead country 
47,"""_What_ fun!"" exclaimed Griselda, clapping her hands. ""Cuckoo, do let us go there. How can we get down? You can fly, but must I slide down the chain again?""",fun exclaim clap hand let go get fly slide chain 
48,"""Oh dear, no,"" said the cuckoo, ""by no means. You have only to stretch out your feather mantle, flap it as if it was wings--so""--he flapped his own wings encouragingly--""wish, and there you'll be.""",dear say cuckoo means have stretch feather mantle flap wing flapp own wing wish 
49,"""Where?"" said Griselda bewilderedly.",say 
50,"""Wherever you wish to be, of course,"" said the cuckoo. ""Are you ready? Here goes.""",wish course say cuckoo ready go 
51,"""Wait--wait a moment,"" cried Griselda. ""Where am I to wish to be?""",wait wait moment cry wish 
52,"""Bless the child!"" exclaimed the cuckoo. ""Where _do_ you wish to be? You said you wanted to visit the country of the Nodding Mandarins.""",bless child exclaim cuckoo _do_ wish say want visit country nodd 
53,"""Yes; but am I to wish first to be in the palace in the great saloon?""",wish first palace great saloon 
54,"""Certainly,"" replied the cuckoo. ""That is the entrance to Mandarin Land, and you said you would like to see through it. So--you're surely ready now?""",reply cuckoo entrance say like see ready 
55,"""A thought has just struck me,"" said Griselda. ""How will you know what o'clock it is, so as to come back in time to tell the next hour? My aunts will get into such a fright if you go wrong again! Are you sure we shall have time to go to the mandarins' country to-night?""",thought strike say know o'clock come time tell next hour aunt get fright go wrong sure have time go mandarin country night 
56,"""Time!"" repeated the cuckoo; ""what is time? Ah, Griselda, you have a _very_ great deal to learn! What do you mean by time?""",time repeat cuckoo time have _very_ great deal learn mean time 
57,"""I don't know,"" replied Griselda, feeling rather snubbed. ""Being slow or quick--I suppose that's what I mean.""",know reply feel snubb slow quick suppose mean 
58,"""And what is slow, and what is quick?"" said the cuckoo. ""_All_ a matter of fancy! If everything that's been done since the world was made till now, was done over again in five minutes, you'd never know the difference.""",slow quick say cuckoo matter fancy do world make do minute know difference 
59,[MANDARINS NODDING.],mandarin nodding 
60,"""Oh, cuckoo, I wish you wouldn't!"" cried poor Griselda; ""you're worse than sums, you do so puzzle me. It's like what you said about nothing being big or little, only it's worse. Where would all the days and hours be if there was nothing but minutes? Oh, cuckoo, you said you'd amuse me, and you do nothing but puzzle me.""",cuckoo wish cry poor bad sum puzzle say big little bad day hour be minute say amuse do puzzle 
61,"""It was your own fault. You wouldn't get ready,"" said the cuckoo. ""_Now_, here goes! Flap and wish.""",own fault get ready say cuckoo go flap wish 
62,"Griselda flapped and wished. She felt a sort of rustle in the air, that was all--then she found herself standing with the cuckoo in front of the Chinese cabinet, the door of which stood open, while the mandarins on each side, nodding politely, seemed to invite them to enter. Griselda hesitated.",flapp wish feel sort rustle air find stand cuckoo front chinese cabinet door stand open mandarin side nodd seem invite enter hesitate 
63,"""Go on,"" said the cuckoo, patronizingly; ""ladies first.""",go say cuckoo lady 
64,"Griselda went on. To her surprise, inside the cabinet it was quite light, though where the light came from that illuminated all the queer corners and recesses and streamed out to the front, where stood the mandarins, she could not discover.",go surprise cabinet light light come illuminate queer corner recesse stream front stand mandarin discover 
65,"The ""palace"" was not quite as interesting as she had expected. There were lots of little rooms in it opening on to balconies commanding, no doubt, a splendid view of the great saloon; there were ever so many little staircases leading to more little rooms and balconies; but it all seemed empty and deserted.",palace interesting expect be lot little room open balcony commanding doubt splendid view great saloon be many little staircase lead more little room balcony seem empty desert 
66,"""I don't care for it,"" said Griselda, stopping short at last; ""it's all the same, and there's nothing to see. I thought my aunts kept ever so many beautiful things in here, and there's nothing.""",care say stop short last same be see think aunt keep many beautiful thing be 
67,"""Come along, then,"" said the cuckoo. ""I didn't expect you'd care for the palace, as you called it, much. Let us go out the other way.""",come say cuckoo expect care palace call much let go other way 
68,"He hopped down a sort of little staircase near which they were standing, and Griselda followed him willingly enough. At the foot they found themselves in a vestibule, much handsomer than the entrance at the other side, and the cuckoo, crossing it, lifted one of his claws and touched a spring in the wall. Instantly a pair of large doors flew open in the middle, revealing to Griselda the prettiest and most curious sight she had ever seen.",hopp sort little staircase stand follow foot find vestibule handsomer entrance other side cuckoo cross lift claw touch spring wall pair large door fly open middle reveal prettiest curious sight see 
69,"A flight of wide shallow steps led down from this doorway into a long, long avenue bordered by stiffly growing trees, from the branches of which hung innumerable lamps of every colour, making a perfect network of brilliance as far as the eye could reach.",flight wide shallow step lead doorway long long avenue border grow tree branch hang innumerable lamp colour make perfect network brilliance eye reach 
70,"""Oh, how lovely!"" cried Griselda, clapping her hands. ""It'll be like walking along a rainbow. Cuckoo, come quick.""",lovely cry clap hand walk rainbow come quick 
71,"""Stop,"" said the cuckoo; ""we've a good way to go. There's no need to walk. Palanquin!""",stop say cuckoo have good way go be need walk palanquin 
72,"He flapped his wings, and instantly a palanquin appeared at the foot of the steps. It was made of carved ivory, and borne by four Chinese-looking figures with pigtails and bright-coloured jackets. A feeling came over Griselda that she was dreaming, or else that she had seen this palanquin before. She hesitated. Suddenly she gave a little jump of satisfaction.",flapp wing palanquin appear foot step make carve ivory borne chinese look figure pigtail bright coloured jacket feeling come dreaming else see palanquin hesitate give little jump satisfaction 
73,"""I know,"" she exclaimed. ""It's exactly like the one that stands under a glass shade on Lady Lavander's drawing-room mantelpiece. I wonder if it is the very one? Fancy me being able to get _into_ it!""",know exclaim one stand glass shade draw room mantelpiece wonder very one fancy able get 
74,She looked at the four bearers. Instantly they all nodded.,look bearer nod 
75,"""What do they mean?"" asked Griselda, turning to the cuckoo.",mean ask turn cuckoo 
76,"""Get in,"" he replied.",get reply 
77,"""Yes, I'm just going to get in,"" she said; ""but what do _they_ mean when they nod at me like that?""",go get say mean nod 
78,"""They mean, of course, what I tell you--'Get in,'"" said the cuckoo.",mean course tell get say cuckoo 
79,"""Why don't they say so, then?"" persisted Griselda, getting in, however, as she spoke.",say persist get speak 
80,"""Griselda, you have a _very_ great----"" began the cuckoo, but Griselda interrupted him.",have _very_ great begin cuckoo interrupt 
81,"""Cuckoo,"" she exclaimed, ""if you say that again, I'll jump out of the palanquin and run away home to bed. Of course I've a great deal to learn--that's why I like to ask questions about everything I see. Now, tell me where we are going.""",exclaim say jump palanquin run bed course have great deal learn like ask question see tell go 
82,"""In the first place,"" said the cuckoo, ""are you comfortable?""",first place say cuckoo comfortable 
83,"""Very,"" said Griselda, settling herself down among the cushions.",say settle cushion 
84,"It was a change from the cuckoo's boudoir. There were no chairs or seats, only a number of very, _very_ soft cushions covered with green silk. There were green silk curtains all round, too, which you could draw or not as you pleased, just by touching a spring. Griselda stroked the silk gently. It was not ""fruzzley"" silk, if you know what that means; it did not make you feel as if your nails wanted cutting, or as if all the rough places on your skin were being rubbed up the wrong way; its softness was like that of a rose or pansy petal.",change cuckoo boudoir be chair seat number _very_ soft cushion cover green silk be green silk curtain draw pleased touch spring stroke silk fruzzley silk know mean make feel nail want cutting rough place skin rub wrong way softness rose pansy petal 
85,"""What nice silk!"" said Griselda. ""I'd like a dress of it. I never noticed that the palanquin was lined so nicely,"" she continued, ""for I suppose it _is_ the one from Lady Lavander's mantelpiece? There couldn't be two so exactly like each other.""",nice silk say like dress notice palanquin line continue suppose one mantelpiece be other 
86,The cuckoo gave a sort of whistle.,cuckoo give sort whistle 
87,"""What a goose you are, my dear!"" he exclaimed. ""Excuse me,"" he continued, seeing that Griselda looked rather offended; ""I didn't mean to hurt your feelings, but you won't let me say the other thing, you know. The palanquin from Lady Lavander's! I should think not. You might as well mistake one of those horrible paper roses that Dorcas sticks in her vases for one of your aunt's Gloires de Dijon! The palanquin from Lady Lavander's--a clumsy human imitation not worth looking at!""",goose dear exclaim excuse continue see look offend mean hurt feeling let say other thing know palanquin think mistake horrible paper rose stick vase aunt palanquin clumsy human imitation worth look 
88,"""I didn't know,"" said Griselda humbly. ""Do they make such beautiful things in Mandarin Land?""",know say make such beautiful thing 
89,"""Of course,"" said the cuckoo.",course say cuckoo 
90,"Griselda sat silent for a minute or two, but very soon she recovered her spirits.",sit silent minute recover spirit 
91,"""Will you please tell me where we are going?"" she asked again.",tell go ask 
92,"""You'll see directly,"" said the cuckoo; ""not that I mind telling you. There's to be a grand reception at one of the palaces to-night. I thought you'd like to assist at it. It'll give you some idea of what a palace is like. By-the-by, can you dance?""",see say cuckoo mind tell be be grand reception palace night think like assist give idea palace dance 
93,"""A little,"" replied Griselda.",little reply 
94,"""Ah, well, I dare say you will manage. I've ordered a court dress for you. It will be all ready when we get there.""",say manage order court dress ready get 
95,"""Thank you,"" said Griselda.",thank say 
96,"In a minute or two the palanquin stopped. The cuckoo got out, and Griselda followed him.",minute palanquin stop cuckoo get follow 
97,"She found that they were at the entrance to a _very_ much grander palace than the one in her aunt's saloon. The steps leading up to the door were very wide and shallow, and covered with a gold embroidered carpet, which _looked_ as if it would be prickly to her bare feet, but which, on the contrary, when she trod upon it, felt softer than the softest moss. She could see very little besides the carpet, for at each side of the steps stood rows and rows of mandarins, all something like, but a great deal grander than, the pair outside her aunt's cabinet; and as the cuckoo hopped and Griselda walked up the staircase, they all, in turn, row by row, began solemnly to nod. It gave them the look of a field of very high grass, through which, any one passing, leaves for the moment a trail, till all the heads bob up again into their places.",find entrance _very_ grander palace one aunt saloon step lead door wide shallow cover gold embroider carpet _looked_ prickly bare foot contrary trod feel softer softest moss see little carpet side step stand row row mandarin great deal grander pair aunt cabinet cuckoo hopp walk staircase turn row row begin nod give look field high grass one passing leave moment trail head bob place 
98,"""What do they mean?"" whispered Griselda.",mean whisper 
99,"""It's a royal salute,"" said the cuckoo.",royal salute say cuckoo 
100,"""A salute!"" said Griselda. ""I thought that meant kissing or guns.""",salute say think mean kiss gun 
101,"""Hush!"" said the cuckoo, for by this time they had arrived at the top of the staircase; ""you must be dressed now.""",say cuckoo time arrive top staircase dress 
102,"Two mandariny-looking young ladies, with porcelain faces and three-cornered head-dresses, stepped forward and led Griselda into a small ante-room, where lay waiting for her the most magnificent dress you ever saw. But how _do_ you think they dressed her? It was all by nodding. They nodded to the blue and silver embroidered jacket, and in a moment it had fitted itself on to her. They nodded to the splendid scarlet satin skirt, made very short in front and very long behind, and before Griselda knew where she was, it was adjusted quite correctly. They nodded to the head-dress, and the sashes, and the necklaces and bracelets, and forthwith they all arranged themselves. Last of all, they nodded to the dearest, sweetest little pair of high-heeled shoes imaginable--all silver, and blue, and gold, and scarlet, and everything mixed up together, _only_ they were rather a stumpy shape about the toes, and Griselda's bare feet were encased in them, and, to her surprise, quite comfortably so.",mandariny look young lady porcelain face corner head dress step lead small ante room lay waiting magnificent dress see think dress nodd nod blue silver embroider jacket moment fit nod splendid scarlet satin skirt make short front know adjust nod head dress sashe necklace bracelet arrange last nod dearest sweetest little pair high heeled shoe imaginable silver blue gold scarlet mix stumpy shape toe bare foot encase surprise 
103,"""They don't hurt me a bit,"" she said aloud; ""yet they didn't look the least the shape of my foot.""",hurt bit say look least shape foot 
104,"But her attendants only nodded; and turning round, she saw the cuckoo waiting for her. He did not speak either, rather to her annoyance, but gravely led the way through one grand room after another to the grandest of all, where the entertainment was evidently just about to begin. And everywhere there were mandarins, rows and rows, who all set to work nodding as fast as Griselda appeared. She began to be rather tired of royal salutes, and was glad when, at last, in profound silence, the procession, consisting of the cuckoo and herself, and about half a dozen ""mandarins,"" came to a halt before a kind of daïs, or raised seat, at the end of the hall.",attendant nod turn see cuckoo wait speak annoyance lead way grand room grandest entertainment about begin be mandarin row row set work nodd appear begin tired royal salute glad last profound silence procession consist cuckoo mandarin come halt kind daï raise seat end hall 
105,"Upon this daïs stood a chair--a throne of some kind, Griselda supposed it to be--and upon this was seated the grandest and gravest personage she had yet seen.",daï stand chair throne kind suppose seat grandest gravest personage see 
106,"""Is he the king of the mandarins?"" she whispered. But the cuckoo did not reply; and before she had time to repeat the question, the very grand and grave person got down from his seat, and coming towards her, offered her his hand, at the same time nodding--first once, then two or three times together, then once again. Griselda seemed to know what he meant. He was asking her to dance.",king mandarin whisper cuckoo reply have time repeat question grand grave person get seat come offer hand same time nodd time seem know mean ask dance 
107,"""Thank you,"" she said. ""I can't dance _very_ well, but perhaps you won't mind.""",thank say dance _very_ mind 
108,"The king, if that was his title, took not the slightest notice of her reply, but nodded again--once, then two or three times together, then once alone, just as before. Griselda did not know what to do, when suddenly she felt something poking her head. It was the cuckoo--he had lifted his claw, and was tapping her head to make her nod. So she nodded--once, twice together, then once--that appeared to be enough. The king nodded once again; an invisible band suddenly struck up the loveliest music, and off they set to the places of honour reserved for them in the centre of the room, where all the mandarins were assembling.",king title take slight notice reply nod time know do feel poke head cuckoo lift claw tap head make nod nod appear enough king nod invisible band strike loveliest music set place honour reserve centre room mandarin assemble 
109,"What a dance that was! It began like a minuet and ended something like the hay-makers. Griselda had not the least idea what the figures or steps were, but it did not matter. If she did not know, her shoes or something about her did; for she got on famously. The music was lovely--""so the mandarins can't be deaf, though they are dumb,"" thought Griselda, ""which is one good thing about them."" The king seemed to enjoy it as much as she did, though he never smiled or laughed; any one could have seen he liked it by the way he whirled and twirled himself about. And between the figures, when they stopped to rest for a little, Griselda got on very well too. There was no conversation, or rather, if there was, it was all nodding.",dance begin minuet end hay maker have least idea figure step matter know shoe get music lovely mandarin deaf dumb think good thing king seem enjoy smile laugh see like way whirl twirl figure stop rest little get be conversation be nodd 
110,"So Griselda nodded too, and though she did not know what her nods meant, the king seemed to understand and be quite pleased; and when they had nodded enough, the music struck up again, and off they set, harder than before.",nod know nod mean king seem understand pleased nod music strike set hard 
111,"And every now and then tiny little mandariny boys appeared with trays filled with the most delicious fruits and sweetmeats. Griselda was not a greedy child, but for once in her life she really _did_ feel rather so. I cannot possibly describe these delicious things; just think of whatever in all your life was the most ""lovely"" thing you ever eat, and you may be sure they tasted like that. Only the cuckoo would not eat any, which rather distressed Griselda. He walked about among the dancers, apparently quite at home; and the mandarins did not seem at all surprised to see him, though he did look rather odd, being nearly, if not quite, as big as any of them. Griselda hoped he was enjoying himself, considering that she had to thank him for all the fun _she_ was having, but she felt a little conscience-stricken when she saw that he wouldn't eat anything.",tiny little mandariny boy appear tray fill delicious fruit sweetmeat greedy child life feel describe delicious thing think life lovely thing eat sure taste cuckoo eat distress walk dancer home mandarin seem surprised see look odd big hope enjoy consider have thank fun _she_ have feel little conscience stricken see eat 
112,"""Cuckoo,"" she whispered; she dared not talk out loud--it would have seemed so remarkable, you see. ""Cuckoo,"" she said, very, very softly, ""I wish you would eat something. You'll be so tired and hungry.""",whisper talk seem remarkable see say wish eat tired hungry 
113,"""No, thank you,"" said the cuckoo; and you can't think how pleased Griselda was at having succeeded in making him speak. ""It isn't my way. I hope you are enjoying yourself?""",thank say cuckoo think pleased succeed make speak way hope enjoy 
114,"""Oh, _very_ much,"" said Griselda. ""I----""",much say 
115,"""Hush!"" said the cuckoo; and looking up, Griselda saw a number of mandarins, in a sort of procession, coming their way.",say cuckoo look see number mandarin sort procession come way 
116,"When they got up to the cuckoo they set to work nodding, two or three at a time, more energetically than usual. When they stopped, the cuckoo nodded in return, and then hopped off towards the middle of the room.",get cuckoo set work nodd time usual stop cuckoo nod return hopp middle room 
117,"""They're very fond of good music, you see,"" he whispered as he passed Griselda; ""and they don't often get it.""",fond good music see whisper pass get 
118,,
119, ,
