id,paragraph,tokens
77,"“Then Tom ought not to go to school at all till he is well armed against it,” said Ethel.",go school armed say 
78,"“That can’t be helped,” said Richard. “He will get clear of it in time, when he knows better.”",help say get clear time know good 
79,"“I will talk to him,” said Margaret, “and, indeed, I think it would be better than worrying papa.”",talk say think good worry papa 
80,"“Well,” said Ethel, “of course I shan’t tell, because it is not my business, but I think papa ought to know everything about us, and I don’t like your keeping anything back. It is being almost as bad as Tom himself.”",say course tell business think papa ought know like keep bad 
81,"With which words, as Flora entered, Ethel marched out of the room in displeasure, and went down, resolved to settle Jane Sparks by herself.",word enter march room displeasure go resolve settle 
82,"“Ethel is out of sorts to-day,” said Flora. “What’s the matter?”",sort day say matter 
83,"“We have had a discussion,” said Margaret. “She has been terribly shocked by finding out what we have often thought about poor little Tom, and she thinks we ought to tell papa. Her principle is quite right, but I doubt--”",have discussion say shocked find think poor little think tell papa principle right doubt 
84,"“I know exactly how Ethel would do it!” cried Flora; “blurt out all on a sudden, ‘Papa, Tom cheats at his lessons!’ then there would be a tremendous uproar, papa would scold Tom till he almost frightened him out of his wits, and then find out it was only suspicion.”",know do cry blurt sudden cheat lesson be tremendous uproar papa scold frighten wit find suspicion 
85,"“And never have any comfort again,” said Margaret. “He would always dread that Tom was deceiving him, and then think it was all for want of--Oh, no, it will never do to speak of it, unless we find out some positive piece of misbehaviour.”",have comfort say dread deceive think want do speak find positive piece misbehaviour 
86,"“Certainly,” said Flora.",say 
87,"“And it would do Tom no good to make him afraid of papa,” said Richard.",do good make afraid papa say 
88,"“Ethel’s rule is right in principle,” said Margaret thoughtfully, “that papa ought to know all without reserve, and yet it will hardly do in practice. One must use discretion, and not tease him about every little thing. He takes them so much to heart, that he would be almost distracted; and, with so much business abroad, I think at home he should have nothing but rest, and, as far as we can, freedom from care and worry. Anything wrong about the children brings on the grief so much, that I cannot bear to mention it.”",rule right principle say papa know reserve do practice use discretion tease little thing take much heart distract much business think home have rest freedom care worry wrong child bring grief bear mention 
89,"Richard and Flora agreed with her, admiring the spirit which made her, in her weakness and helplessness, bear the whole burden of family cares alone, and devote herself entirely to spare her father. He was, indeed, her first object, and she would have sacrificed anything to give him ease of mind; but, perhaps, she regarded him more as a charge of her own, than as, in very truth, the head of the family. She had the government in her hands, and had never been used to see him exercise it much in detail (she did not know how much her mother had referred to him in private), and had succeeded to her authority at a time when his health and spirits were in such a state as to make it doubly needful to spare him. It was no wonder that she sometimes carried her consideration beyond what was strictly right, and forgot that he was the real authority, more especially as his impulsive nature sometimes carried him away, and his sound judgment was not certain to come into play at the first moment, so that it required some moral courage to excite displeasure, so easy of manifestation; and of such courage there was, perhaps, a deficiency in her character. Nor had she yet detected her own satisfaction in being the first with every one in the family.",agree admire spirit make weakness helplessness bear whole burden family care devote spare father first object sacrifice give ease mind regard more charge own truth head family have government hand use see exercise detail know much mother refer private succeed authority time health spirit state make needful spare wonder carry consideration right forget real authority impulsive nature carry sound judgment certain come play first moment require moral courage excite displeasure easy manifestation such courage be deficiency character detect own satisfaction first one family 
90,"Ethel was put out, as Flora had discovered, and when she was downstairs she found it out, and accused herself of having been cross to Margaret, and unkind to Tom--of wishing to be a tell-tale. But still, though displeased with herself, she was dissatisfied with Margaret; it might be right, but it did not agree with her notions. She wanted to see every one uncompromising, as girls of fifteen generally do; she had an intense disgust and loathing of underhand ways, could not bear to think of Tom’s carrying them on, and going to a place of temptation with them uncorrected; and she looked up to her father with the reverence and enthusiasm of one like minded.",put discover find accuse cross unkind wish tell tale displease dissatisfied right agree notion want see one uncompromising girl have intense disgust loathing underhand way bear think carry go place temptation uncorrected look father reverence enthusiasm minded 
91,"She was vexed on another score. Norman came home from Abbotstoke Grange without having seen Miss Rivers, but with a fresh basket of choice flowers, rapturous descriptions of Mr. Rivers’s prints, and a present of an engraving, in shading, such as to give the effect of a cast, of a very fine head of Alexander. Nothing was to be thought of but a frame for this--olive, bay, laurel, everything appropriate to the conqueror. Margaret and Norman were engrossed in the subject, and, to Ethel, who had no toleration for fancy work, who expected everything to be either useful or intellectual, this seemed very frivolous. She heard her father say how glad he was to see Norman interested and occupied, and certainly, though it was only in leather leaves, it was better than drooping and attending to nothing. She knew, too, that Margaret did it for his sake, but, said Ethel to herself, “It was very odd that people should find amusement in such things. Margaret always had a turn for them, but it was very strange in Norman.”",vex score come see fresh basket choice flower rapturous description print present engraving shading such give effect cast fine head think frame olive bay laurel appropriate conqueror engross subject have toleration fancy work expect useful intellectual seem frivolous hear father say glad see interested occupy leather leave good droop attend know do sake say odd person find amusement such thing have turn strange 
92,"Then came the pang of finding out that this was aggravated by the neglect of herself; she called it all selfishness, and felt that she had had an uncomfortable, unsatisfactory day, with everything going wrong.",come pang find aggravate neglect call selfishness feel have uncomfortable unsatisfactory day go wrong 
93,,
94, ,
